id_site,code_module,code_presentation,activity_type,week_from,week_to,node_idx
716684,FFF,2013J,subpage,,,4831
716863,FFF,2013J,url,,,4832
716330,FFF,2013J,oucontent,11.0,11.0,4833
716721,FFF,2013J,resource,,,4834
716895,FFF,2013J,url,14.0,14.0,4835
716360,FFF,2013J,page,12.0,12.0,4836
716752,FFF,2013J,resource,,,4837
716924,FFF,2013J,url,21.0,21.0,4838
716437,FFF,2013J,quiz,10.0,10.0,4839
716792,FFF,2013J,resource,,,4840
716956,FFF,2013J,url,27.0,27.0,4841
716261,FFF,2013J,oucontent,,,4842
716648,FFF,2013J,subpage,12.0,12.0,4843
716827,FFF,2013J,resource,,,4844
716990,FFF,2013J,dualpane,7.0,7.0,4845
716294,FFF,2013J,oucontent,13.0,13.0,4846
716681,FFF,2013J,subpage,29.0,29.0,4847
716860,FFF,2013J,url,,,4848
716327,FFF,2013J,oucontent,13.0,13.0,4849
716717,FFF,2013J,resource,,,4850
716892,FFF,2013J,url,13.0,13.0,4851
716357,FFF,2013J,page,,,4852
716749,FFF,2013J,resource,4.0,4.0,4853
716921,FFF,2013J,url,21.0,21.0,4854
716434,FFF,2013J,quiz,,,4855
716783,FFF,2013J,resource,,,4856
716789,FFF,2013J,resource,,,4857
716953,FFF,2013J,url,27.0,27.0,4858
716258,FFF,2013J,oucontent,23.0,23.0,4859
716645,FFF,2013J,subpage,,,4860
716824,FFF,2013J,resource,,,4861
716987,FFF,2013J,oucollaborate,,,4862
716291,FFF,2013J,oucontent,11.0,11.0,4863
716678,FFF,2013J,subpage,,,4864
716856,FFF,2013J,url,,,4865
716324,FFF,2013J,oucontent,,,4866
716714,FFF,2013J,resource,,,4867
716889,FFF,2013J,url,11.0,11.0,4868
716354,FFF,2013J,page,,,4869
716746,FFF,2013J,resource,21.0,21.0,4870
716918,FFF,2013J,url,20.0,20.0,4871
716431,FFF,2013J,quiz,,,4872
716780,FFF,2013J,resource,,,4873
716786,FFF,2013J,resource,13.0,13.0,4874
716950,FFF,2013J,url,27.0,27.0,4875
716255,FFF,2013J,oucontent,28.0,28.0,4876
716642,FFF,2013J,subpage,16.0,16.0,4877
716821,FFF,2013J,resource,,,4878
716984,FFF,2013J,oucollaborate,,,4879
716288,FFF,2013J,oucontent,11.0,11.0,4880
716674,FFF,2013J,subpage,,,4881
716853,FFF,2013J,url,15.0,15.0,4882
716321,FFF,2013J,oucontent,6.0,6.0,4883
716709,FFF,2013J,resource,,,4884
716886,FFF,2013J,url,10.0,10.0,4885
716743,FFF,2013J,resource,,,4886
716915,FFF,2013J,url,20.0,20.0,4887
716409,FFF,2013J,repeatactivity,6.0,6.0,4888
716777,FFF,2013J,resource,,,4889
716246,FFF,2013J,oucontent,,,4890
716947,FFF,2013J,url,26.0,26.0,4891
716252,FFF,2013J,oucontent,7.0,7.0,4892
716639,FFF,2013J,subpage,9.0,9.0,4893
716818,FFF,2013J,resource,,,4894
716981,FFF,2013J,oucollaborate,,,4895
716285,FFF,2013J,oucontent,9.0,9.0,4896
716671,FFF,2013J,subpage,,,4897
716850,FFF,2013J,url,21.0,21.0,4898
716318,FFF,2013J,oucontent,,,4899
716706,FFF,2013J,resource,,,4900
716883,FFF,2013J,url,3.0,3.0,4901
716351,FFF,2013J,page,,,4902
716912,FFF,2013J,url,18.0,18.0,4903
716383,FFF,2013J,ouwiki,,,4904
716773,FFF,2013J,resource,,,4905
716243,FFF,2013J,oucontent,26.0,26.0,4906
716944,FFF,2013J,url,25.0,25.0,4907
716249,FFF,2013J,oucontent,29.0,29.0,4908
716636,FFF,2013J,subpage,8.0,8.0,4909
716815,FFF,2013J,resource,,,4910
716978,FFF,2013J,oucollaborate,,,4911
716282,FFF,2013J,oucontent,8.0,8.0,4912
716668,FFF,2013J,subpage,27.0,27.0,4913
716847,FFF,2013J,url,27.0,27.0,4914
716314,FFF,2013J,oucontent,28.0,28.0,4915
716703,FFF,2013J,resource,,,4916
716880,FFF,2013J,url,2.0,2.0,4917
716348,FFF,2013J,oucontent,,,4918
716740,FFF,2013J,resource,,,4919
716909,FFF,2013J,url,18.0,18.0,4920
716378,FFF,2013J,ouwiki,,,4921
716770,FFF,2013J,resource,,,4922
716240,FFF,2013J,oucontent,1.0,1.0,4923
716941,FFF,2013J,url,23.0,23.0,4924
716454,FFF,2013J,questionnaire,24.0,24.0,4925
716812,FFF,2013J,resource,18.0,18.0,4926
716975,FFF,2013J,oucollaborate,,,4927
716279,FFF,2013J,oucontent,,,4928
716665,FFF,2013J,subpage,24.0,24.0,4929
716844,FFF,2013J,url,9.0,9.0,4930
716311,FFF,2013J,oucontent,1.0,1.0,4931
716699,FFF,2013J,resource,,,4932
716877,FFF,2013J,url,1.0,1.0,4933
716345,FFF,2013J,oucontent,15.0,15.0,4934
716736,FFF,2013J,resource,,,4935
716906,FFF,2013J,url,18.0,18.0,4936
716375,FFF,2013J,page,,,4937
716767,FFF,2013J,resource,11.0,11.0,4938
716237,FFF,2013J,folder,,,4939
716938,FFF,2013J,url,23.0,23.0,4940
716451,FFF,2013J,questionnaire,23.0,23.0,4941
716809,FFF,2013J,resource,18.0,18.0,4942
716972,FFF,2013J,url,,,4943
716276,FFF,2013J,oucontent,2.0,2.0,4944
716662,FFF,2013J,subpage,,,4945
716841,FFF,2013J,url,10.0,10.0,4946
716308,FFF,2013J,oucontent,26.0,26.0,4947
716696,FFF,2013J,resource,,,4948
716874,FFF,2013J,url,1.0,1.0,4949
716342,FFF,2013J,oucontent,,,4950
716733,FFF,2013J,resource,,,4951
716903,FFF,2013J,url,18.0,18.0,4952
716371,FFF,2013J,page,29.0,29.0,4953
716763,FFF,2013J,resource,13.0,13.0,4954
716221,FFF,2013J,forumng,,,4955
716935,FFF,2013J,url,23.0,23.0,4956
716448,FFF,2013J,questionnaire,19.0,19.0,4957
716806,FFF,2013J,resource,,,4958
716969,FFF,2013J,url,,,4959
716273,FFF,2013J,oucontent,15.0,15.0,4960
716659,FFF,2013J,subpage,19.0,19.0,4961
716838,FFF,2013J,resource,,,4962
716305,FFF,2013J,oucontent,6.0,6.0,4963
716693,FFF,2013J,resource,,,4964
716871,FFF,2013J,url,,,4965
716339,FFF,2013J,oucontent,27.0,27.0,4966
716729,FFF,2013J,resource,,,4967
716900,FFF,2013J,url,18.0,18.0,4968
716368,FFF,2013J,page,29.0,29.0,4969
716760,FFF,2013J,resource,,,4970
716217,FFF,2013J,forumng,,,4971
716932,FFF,2013J,url,22.0,22.0,4972
716445,FFF,2013J,questionnaire,5.0,5.0,4973
716803,FFF,2013J,resource,,,4974
716966,FFF,2013J,url,,,4975
716270,FFF,2013J,oucontent,,,4976
716656,FFF,2013J,subpage,6.0,6.0,4977
716835,FFF,2013J,resource,,,4978
717015,FFF,2013J,dataplus,,,4979
716302,FFF,2013J,oucontent,21.0,21.0,4980
716689,FFF,2013J,subpage,,,4981
716868,FFF,2013J,url,,,4982
716336,FFF,2013J,oucontent,11.0,11.0,4983
716726,FFF,2013J,resource,,,4984
716365,FFF,2013J,page,27.0,27.0,4985
716757,FFF,2013J,resource,,,4986
716929,FFF,2013J,url,22.0,22.0,4987
716442,FFF,2013J,questionnaire,27.0,27.0,4988
716798,FFF,2013J,resource,,,4989
716961,FFF,2013J,url,28.0,28.0,4990
716267,FFF,2013J,oucontent,28.0,28.0,4991
716653,FFF,2013J,subpage,4.0,4.0,4992
716832,FFF,2013J,resource,,,4993
716995,FFF,2013J,dualpane,5.0,5.0,4994
716299,FFF,2013J,oucontent,9.0,9.0,4995
716686,FFF,2013J,subpage,,,4996
716865,FFF,2013J,url,,,4997
716333,FFF,2013J,oucontent,10.0,10.0,4998
716723,FFF,2013J,resource,,,4999
716897,FFF,2013J,url,18.0,18.0,5000
716362,FFF,2013J,page,19.0,19.0,5001
716754,FFF,2013J,resource,15.0,15.0,5002
716926,FFF,2013J,url,21.0,21.0,5003
716439,FFF,2013J,quiz,10.0,10.0,5004
716794,FFF,2013J,resource,,,5005
716958,FFF,2013J,url,28.0,28.0,5006
716263,FFF,2013J,oucontent,,,5007
716650,FFF,2013J,subpage,2.0,2.0,5008
716829,FFF,2013J,resource,,,5009
716992,FFF,2013J,dualpane,9.0,9.0,5010
716296,FFF,2013J,oucontent,15.0,15.0,5011
716683,FFF,2013J,subpage,,,5012
716862,FFF,2013J,url,,,5013
716329,FFF,2013J,oucontent,11.0,11.0,5014
716720,FFF,2013J,resource,,,5015
716894,FFF,2013J,url,14.0,14.0,5016
716359,FFF,2013J,page,12.0,12.0,5017
716751,FFF,2013J,resource,,,5018
716923,FFF,2013J,url,21.0,21.0,5019
716436,FFF,2013J,quiz,10.0,10.0,5020
716791,FFF,2013J,resource,,,5021
716955,FFF,2013J,url,27.0,27.0,5022
716260,FFF,2013J,oucontent,27.0,27.0,5023
716647,FFF,2013J,subpage,,,5024
716826,FFF,2013J,resource,,,5025
716989,FFF,2013J,oucollaborate,,,5026
716293,FFF,2013J,oucontent,11.0,11.0,5027
716680,FFF,2013J,subpage,,,5028
716859,FFF,2013J,url,,,5029
716326,FFF,2013J,oucontent,15.0,15.0,5030
716716,FFF,2013J,resource,,,5031
716891,FFF,2013J,url,12.0,12.0,5032
716356,FFF,2013J,page,,,5033
716748,FFF,2013J,resource,4.0,4.0,5034
716920,FFF,2013J,url,21.0,21.0,5035
716433,FFF,2013J,quiz,,,5036
716782,FFF,2013J,resource,,,5037
716788,FFF,2013J,resource,,,5038
716952,FFF,2013J,url,27.0,27.0,5039
716257,FFF,2013J,oucontent,21.0,21.0,5040
716644,FFF,2013J,subpage,10.0,10.0,5041
716823,FFF,2013J,resource,,,5042
716986,FFF,2013J,oucollaborate,,,5043
716290,FFF,2013J,oucontent,11.0,11.0,5044
716676,FFF,2013J,subpage,22.0,22.0,5045
716855,FFF,2013J,url,20.0,20.0,5046
716323,FFF,2013J,oucontent,,,5047
716712,FFF,2013J,resource,,,5048
716888,FFF,2013J,url,11.0,11.0,5049
716745,FFF,2013J,resource,,,5050
716917,FFF,2013J,url,20.0,20.0,5051
716423,FFF,2013J,repeatactivity,7.0,7.0,5052
716779,FFF,2013J,resource,,,5053
716785,FFF,2013J,resource,,,5054
716949,FFF,2013J,url,26.0,26.0,5055
716254,FFF,2013J,oucontent,18.0,18.0,5056
716641,FFF,2013J,subpage,20.0,20.0,5057
716820,FFF,2013J,resource,,,5058
716983,FFF,2013J,oucollaborate,,,5059
716287,FFF,2013J,oucontent,9.0,9.0,5060
716673,FFF,2013J,subpage,26.0,26.0,5061
716852,FFF,2013J,url,23.0,23.0,5062
716320,FFF,2013J,oucontent,14.0,14.0,5063
716708,FFF,2013J,resource,,,5064
716885,FFF,2013J,url,9.0,9.0,5065
716353,FFF,2013J,page,,,5066
779436,FFF,2014B,oucontent,29.0,29.0,5067
779649,FFF,2014B,subpage,,,5068
779814,FFF,2014B,url,28.0,28.0,5069
779072,FFF,2014B,forumng,,,5070
779481,FFF,2014B,resource,,,5071
779684,FFF,2014B,oucollaborate,,,5072
779331,FFF,2014B,oucontent,,,5073
779524,FFF,2014B,resource,13.0,13.0,5074
779717,FFF,2014B,url,,,5075
779366,FFF,2014B,oucontent,22.0,22.0,5076
779564,FFF,2014B,resource,,,5077
779750,FFF,2014B,url,18.0,18.0,5078
779399,FFF,2014B,oucontent,29.0,29.0,5079
779614,FFF,2014B,resource,,,5080
779782,FFF,2014B,url,22.0,22.0,5081
779431,FFF,2014B,oucontent,,,5082
779645,FFF,2014B,subpage,29.0,29.0,5083
779811,FFF,2014B,url,18.0,18.0,5084
779477,FFF,2014B,resource,,,5085
779681,FFF,2014B,dataplus,,,5086
779281,FFF,2014B,questionnaire,20.0,20.0,5087
779521,FFF,2014B,resource,,,5088
779714,FFF,2014B,url,,,5089
779363,FFF,2014B,oucontent,8.0,8.0,5090
779561,FFF,2014B,resource,,,5091
779747,FFF,2014B,url,18.0,18.0,5092
779396,FFF,2014B,oucontent,9.0,9.0,5093
779610,FFF,2014B,resource,,,5094
779779,FFF,2014B,url,22.0,22.0,5095
779428,FFF,2014B,oucontent,29.0,29.0,5096
779642,FFF,2014B,subpage,26.0,26.0,5097
779808,FFF,2014B,url,28.0,28.0,5098
779474,FFF,2014B,page,,,5099
779677,FFF,2014B,dataplus,,,5100
779278,FFF,2014B,questionnaire,5.0,5.0,5101
779516,FFF,2014B,resource,,,5102
779711,FFF,2014B,url,,,5103
779360,FFF,2014B,oucontent,29.0,29.0,5104
779558,FFF,2014B,resource,,,5105
779744,FFF,2014B,url,15.0,15.0,5106
779393,FFF,2014B,oucontent,15.0,15.0,5107
779607,FFF,2014B,resource,,,5108
779776,FFF,2014B,url,21.0,21.0,5109
779639,FFF,2014B,subpage,22.0,22.0,5110
779805,FFF,2014B,url,28.0,28.0,5111
779465,FFF,2014B,page,19.0,19.0,5112
779674,FFF,2014B,subpage,13.0,13.0,5113
779275,FFF,2014B,questionnaire,19.0,19.0,5114
779513,FFF,2014B,resource,,,5115
779708,FFF,2014B,url,,,5116
779357,FFF,2014B,oucontent,9.0,9.0,5117
779555,FFF,2014B,resource,,,5118
779741,FFF,2014B,url,14.0,14.0,5119
779390,FFF,2014B,oucontent,16.0,16.0,5120
779595,FFF,2014B,resource,,,5121
779773,FFF,2014B,url,21.0,21.0,5122
779424,FFF,2014B,oucontent,29.0,29.0,5123
779636,FFF,2014B,subpage,18.0,18.0,5124
779802,FFF,2014B,url,27.0,27.0,5125
779462,FFF,2014B,page,12.0,12.0,5126
779671,FFF,2014B,subpage,,,5127
779840,FFF,2014B,dualpane,5.0,5.0,5128
779272,FFF,2014B,questionnaire,25.0,25.0,5129
779510,FFF,2014B,resource,,,5130
779705,FFF,2014B,url,,,5131
779354,FFF,2014B,oucontent,18.0,18.0,5132
779552,FFF,2014B,resource,18.0,18.0,5133
779737,FFF,2014B,url,12.0,12.0,5134
779387,FFF,2014B,oucontent,2.0,2.0,5135
779592,FFF,2014B,resource,,,5136
779770,FFF,2014B,url,21.0,21.0,5137
779421,FFF,2014B,oucontent,26.0,26.0,5138
779633,FFF,2014B,subpage,14.0,14.0,5139
779799,FFF,2014B,url,26.0,26.0,5140
779459,FFF,2014B,page,,,5141
779666,FFF,2014B,subpage,,,5142
779834,FFF,2014B,url,,,5143
779269,FFF,2014B,quiz,10.0,10.0,5144
779501,FFF,2014B,resource,,,5145
779507,FFF,2014B,resource,,,5146
779702,FFF,2014B,url,,,5147
779351,FFF,2014B,oucontent,7.0,7.0,5148
779549,FFF,2014B,resource,18.0,18.0,5149
779734,FFF,2014B,url,11.0,11.0,5150
779384,FFF,2014B,oucontent,2.0,2.0,5151
779589,FFF,2014B,resource,,,5152
779767,FFF,2014B,url,21.0,21.0,5153
779417,FFF,2014B,oucontent,15.0,15.0,5154
779630,FFF,2014B,subpage,10.0,10.0,5155
779796,FFF,2014B,url,25.0,25.0,5156
779453,FFF,2014B,page,,,5157
779663,FFF,2014B,subpage,,,5158
779831,FFF,2014B,url,1.0,1.0,5159
779266,FFF,2014B,quiz,10.0,10.0,5160
779498,FFF,2014B,resource,,,5161
779504,FFF,2014B,resource,,,5162
779699,FFF,2014B,url,,,5163
779347,FFF,2014B,oucontent,5.0,5.0,5164
779545,FFF,2014B,resource,,,5165
779731,FFF,2014B,url,10.0,10.0,5166
779381,FFF,2014B,oucontent,27.0,27.0,5167
779586,FFF,2014B,resource,,,5168
779764,FFF,2014B,url,20.0,20.0,5169
779414,FFF,2014B,oucontent,29.0,29.0,5170
779626,FFF,2014B,subpage,5.0,5.0,5171
779793,FFF,2014B,url,24.0,24.0,5172
779450,FFF,2014B,page,28.0,28.0,5173
779660,FFF,2014B,subpage,,,5174
779826,FFF,2014B,url,,,5175
779263,FFF,2014B,quiz,,,5176
779495,FFF,2014B,resource,,,5177
779695,FFF,2014B,oucollaborate,,,5178
779344,FFF,2014B,oucontent,,,5179
779538,FFF,2014B,resource,29.0,29.0,5180
779728,FFF,2014B,url,3.0,3.0,5181
779378,FFF,2014B,oucontent,21.0,21.0,5182
779583,FFF,2014B,resource,,,5183
779761,FFF,2014B,url,20.0,20.0,5184
779411,FFF,2014B,oucontent,13.0,13.0,5185
779790,FFF,2014B,url,24.0,24.0,5186
779446,FFF,2014B,ouwiki,26.0,26.0,5187
779657,FFF,2014B,subpage,,,5188
779822,FFF,2014B,url,29.0,29.0,5189
779260,FFF,2014B,quiz,,,5190
779492,FFF,2014B,resource,,,5191
779692,FFF,2014B,oucollaborate,,,5192
779341,FFF,2014B,oucontent,19.0,19.0,5193
779534,FFF,2014B,resource,,,5194
779725,FFF,2014B,url,2.0,2.0,5195
779375,FFF,2014B,oucontent,26.0,26.0,5196
779580,FFF,2014B,resource,,,5197
779758,FFF,2014B,url,18.0,18.0,5198
779408,FFF,2014B,oucontent,11.0,11.0,5199
779623,FFF,2014B,subpage,2.0,2.0,5200
779787,FFF,2014B,url,24.0,24.0,5201
779441,FFF,2014B,ouwiki,,,5202
779654,FFF,2014B,subpage,,,5203
779819,FFF,2014B,url,29.0,29.0,5204
779088,FFF,2014B,folder,,,5205
779489,FFF,2014B,resource,,,5206
779689,FFF,2014B,oucollaborate,,,5207
779336,FFF,2014B,oucontent,9.0,9.0,5208
779530,FFF,2014B,resource,,,5209
779722,FFF,2014B,url,1.0,1.0,5210
779371,FFF,2014B,oucontent,11.0,11.0,5211
779571,FFF,2014B,resource,,,5212
779755,FFF,2014B,url,18.0,18.0,5213
779405,FFF,2014B,oucontent,29.0,29.0,5214
779620,FFF,2014B,subpage,,,5215
779438,FFF,2014B,oucontent,28.0,28.0,5216
779651,FFF,2014B,subpage,,,5217
779816,FFF,2014B,url,28.0,28.0,5218
779076,FFF,2014B,forumng,,,5219
779483,FFF,2014B,resource,,,5220
779686,FFF,2014B,oucollaborate,,,5221
779333,FFF,2014B,oucontent,10.0,10.0,5222
779526,FFF,2014B,resource,21.0,21.0,5223
779719,FFF,2014B,url,,,5224
779368,FFF,2014B,oucontent,14.0,14.0,5225
779568,FFF,2014B,resource,,,5226
779752,FFF,2014B,url,18.0,18.0,5227
779401,FFF,2014B,oucontent,10.0,10.0,5228
779616,FFF,2014B,resource,,,5229
779784,FFF,2014B,url,22.0,22.0,5230
779435,FFF,2014B,oucontent,28.0,28.0,5231
779648,FFF,2014B,subpage,,,5232
779813,FFF,2014B,url,28.0,28.0,5233
779071,FFF,2014B,glossary,,,5234
779479,FFF,2014B,resource,,,5235
779683,FFF,2014B,oucollaborate,,,5236
779283,FFF,2014B,questionnaire,25.0,25.0,5237
779523,FFF,2014B,resource,13.0,13.0,5238
779716,FFF,2014B,url,,,5239
779365,FFF,2014B,oucontent,15.0,15.0,5240
779563,FFF,2014B,resource,,,5241
779749,FFF,2014B,url,18.0,18.0,5242
779398,FFF,2014B,oucontent,9.0,9.0,5243
779613,FFF,2014B,resource,,,5244
779781,FFF,2014B,url,22.0,22.0,5245
779430,FFF,2014B,oucontent,29.0,29.0,5246
779644,FFF,2014B,subpage,28.0,28.0,5247
779810,FFF,2014B,url,28.0,28.0,5248
779476,FFF,2014B,page,,,5249
779679,FFF,2014B,dataplus,,,5250
779280,FFF,2014B,questionnaire,19.0,19.0,5251
779518,FFF,2014B,resource,,,5252
779713,FFF,2014B,url,,,5253
779362,FFF,2014B,oucontent,11.0,11.0,5254
779560,FFF,2014B,resource,,,5255
779746,FFF,2014B,url,18.0,18.0,5256
779395,FFF,2014B,oucontent,9.0,9.0,5257
779609,FFF,2014B,resource,,,5258
779778,FFF,2014B,url,21.0,21.0,5259
779427,FFF,2014B,oucontent,,,5260
779641,FFF,2014B,subpage,25.0,25.0,5261
779807,FFF,2014B,url,28.0,28.0,5262
779467,FFF,2014B,page,28.0,28.0,5263
779676,FFF,2014B,dataplus,20.0,20.0,5264
779277,FFF,2014B,questionnaire,5.0,5.0,5265
779515,FFF,2014B,resource,,,5266
779710,FFF,2014B,url,,,5267
779359,FFF,2014B,oucontent,21.0,21.0,5268
779557,FFF,2014B,resource,,,5269
779743,FFF,2014B,url,14.0,14.0,5270
779392,FFF,2014B,oucontent,16.0,16.0,5271
779606,FFF,2014B,resource,,,5272
779775,FFF,2014B,url,21.0,21.0,5273
779638,FFF,2014B,subpage,21.0,21.0,5274
779804,FFF,2014B,url,27.0,27.0,5275
779464,FFF,2014B,page,12.0,12.0,5276
779673,FFF,2014B,subpage,20.0,20.0,5277
924225,FFF,2014B,oucollaborate,,,5278
779274,FFF,2014B,questionnaire,24.0,24.0,5279
779512,FFF,2014B,resource,,,5280
779707,FFF,2014B,url,,,5281
779356,FFF,2014B,oucontent,8.0,8.0,5282
779554,FFF,2014B,resource,18.0,18.0,5283
779740,FFF,2014B,url,14.0,14.0,5284
779389,FFF,2014B,oucontent,29.0,29.0,5285
779594,FFF,2014B,resource,,,5286
779772,FFF,2014B,url,21.0,21.0,5287
779423,FFF,2014B,oucontent,27.0,27.0,5288
779635,FFF,2014B,subpage,16.0,16.0,5289
779801,FFF,2014B,url,27.0,27.0,5290
779461,FFF,2014B,page,1.0,1.0,5291
779670,FFF,2014B,subpage,,,5292
779839,FFF,2014B,dualpane,,,5293
779271,FFF,2014B,questionnaire,28.0,28.0,5294
779503,FFF,2014B,resource,,,5295
779509,FFF,2014B,resource,,,5296
779704,FFF,2014B,url,18.0,18.0,5297
779353,FFF,2014B,oucontent,11.0,11.0,5298
779551,FFF,2014B,resource,18.0,18.0,5299
779736,FFF,2014B,url,12.0,12.0,5300
779386,FFF,2014B,oucontent,,,5301
779591,FFF,2014B,resource,,,5302
779769,FFF,2014B,url,21.0,21.0,5303
779420,FFF,2014B,oucontent,26.0,26.0,5304
779632,FFF,2014B,subpage,12.0,12.0,5305
779798,FFF,2014B,url,26.0,26.0,5306
779456,FFF,2014B,page,,,5307
779665,FFF,2014B,subpage,18.0,18.0,5308
779833,FFF,2014B,url,,,5309
779268,FFF,2014B,quiz,10.0,10.0,5310
779500,FFF,2014B,resource,,,5311
779506,FFF,2014B,resource,,,5312
779701,FFF,2014B,url,,,5313
779349,FFF,2014B,oucontent,3.0,3.0,5314
779548,FFF,2014B,resource,29.0,29.0,5315
779733,FFF,2014B,url,10.0,10.0,5316
779383,FFF,2014B,oucontent,1.0,1.0,5317
779588,FFF,2014B,resource,,,5318
779766,FFF,2014B,url,20.0,20.0,5319
779416,FFF,2014B,oucontent,9.0,9.0,5320
779629,FFF,2014B,subpage,9.0,9.0,5321
779795,FFF,2014B,url,24.0,24.0,5322
779452,FFF,2014B,page,,,5323
779662,FFF,2014B,subpage,,,5324
779830,FFF,2014B,url,9.0,9.0,5325
779265,FFF,2014B,quiz,,,5326
779497,FFF,2014B,resource,,,5327
779697,FFF,2014B,url,,,5328
779346,FFF,2014B,oucontent,24.0,24.0,5329
779540,FFF,2014B,resource,,,5330
779730,FFF,2014B,url,9.0,9.0,5331
779380,FFF,2014B,oucontent,1.0,1.0,5332
779585,FFF,2014B,resource,,,5333
779763,FFF,2014B,url,20.0,20.0,5334
779413,FFF,2014B,oucontent,15.0,15.0,5335
779625,FFF,2014B,subpage,4.0,4.0,5336
779792,FFF,2014B,url,24.0,24.0,5337
779449,FFF,2014B,ouwiki,,,5338
779659,FFF,2014B,subpage,,,5339
779825,FFF,2014B,url,,,5340
779262,FFF,2014B,quiz,,,5341
779494,FFF,2014B,resource,,,5342
779694,FFF,2014B,oucollaborate,,,5343
779343,FFF,2014B,oucontent,12.0,12.0,5344
779537,FFF,2014B,resource,28.0,28.0,5345
779727,FFF,2014B,url,3.0,3.0,5346
779377,FFF,2014B,oucontent,22.0,22.0,5347
779582,FFF,2014B,resource,,,5348
779760,FFF,2014B,url,18.0,18.0,5349
779410,FFF,2014B,oucontent,25.0,25.0,5350
779789,FFF,2014B,url,24.0,24.0,5351
779445,FFF,2014B,ouwiki,19.0,19.0,5352
779656,FFF,2014B,subpage,,,5353
779821,FFF,2014B,url,29.0,29.0,5354
779259,FFF,2014B,quiz,,,5355
779491,FFF,2014B,resource,,,5356
779691,FFF,2014B,oucollaborate,,,5357
779339,FFF,2014B,oucontent,,,5358
779533,FFF,2014B,resource,,,5359
779724,FFF,2014B,url,1.0,1.0,5360
779374,FFF,2014B,oucontent,,,5361
779575,FFF,2014B,resource,,,5362
779757,FFF,2014B,url,18.0,18.0,5363
779407,FFF,2014B,oucontent,15.0,15.0,5364
779622,FFF,2014B,subpage,,,5365
779440,FFF,2014B,oucontent,,,5366
779653,FFF,2014B,subpage,,,5367
779818,FFF,2014B,url,,,5368
779080,FFF,2014B,forumng,,,5369
779488,FFF,2014B,resource,,,5370
779688,FFF,2014B,oucollaborate,,,5371
779335,FFF,2014B,oucontent,1.0,1.0,5372
779529,FFF,2014B,resource,,,5373
779721,FFF,2014B,url,1.0,1.0,5374
779370,FFF,2014B,oucontent,15.0,15.0,5375
779570,FFF,2014B,resource,,,5376
779754,FFF,2014B,url,18.0,18.0,5377
779404,FFF,2014B,oucontent,11.0,11.0,5378
779619,FFF,2014B,subpage,,,5379
779786,FFF,2014B,url,20.0,20.0,5380
779437,FFF,2014B,oucontent,,,5381
779650,FFF,2014B,subpage,,,5382
779815,FFF,2014B,url,28.0,28.0,5383
779075,FFF,2014B,forumng,,,5384
779482,FFF,2014B,resource,,,5385
779685,FFF,2014B,oucollaborate,,,5386
779332,FFF,2014B,oucontent,,,5387
779525,FFF,2014B,resource,15.0,15.0,5388
779718,FFF,2014B,url,,,5389
779367,FFF,2014B,oucontent,,,5390
779567,FFF,2014B,resource,,,5391
779751,FFF,2014B,url,18.0,18.0,5392
779400,FFF,2014B,oucontent,10.0,10.0,5393
779615,FFF,2014B,resource,,,5394
779783,FFF,2014B,url,22.0,22.0,5395
779433,FFF,2014B,oucontent,,,5396
779647,FFF,2014B,subpage,,,5397
779812,FFF,2014B,url,18.0,18.0,5398
779478,FFF,2014B,resource,,,5399
779682,FFF,2014B,oucollaborate,,,5400
779282,FFF,2014B,questionnaire,20.0,20.0,5401
779522,FFF,2014B,resource,11.0,11.0,5402
779715,FFF,2014B,url,,,5403
779364,FFF,2014B,oucontent,15.0,15.0,5404
779562,FFF,2014B,resource,,,5405
779748,FFF,2014B,url,18.0,18.0,5406
779397,FFF,2014B,oucontent,9.0,9.0,5407
779612,FFF,2014B,resource,,,5408
779780,FFF,2014B,url,22.0,22.0,5409
779429,FFF,2014B,oucontent,,,5410
779643,FFF,2014B,subpage,27.0,27.0,5411
779809,FFF,2014B,url,28.0,28.0,5412
779475,FFF,2014B,page,,,5413
779678,FFF,2014B,dataplus,,,5414
779279,FFF,2014B,questionnaire,19.0,19.0,5415
779517,FFF,2014B,resource,,,5416
779712,FFF,2014B,url,,,5417
779361,FFF,2014B,oucontent,11.0,11.0,5418
779559,FFF,2014B,resource,,,5419
779745,FFF,2014B,url,16.0,16.0,5420
779394,FFF,2014B,oucontent,8.0,8.0,5421
779608,FFF,2014B,resource,,,5422
779777,FFF,2014B,url,21.0,21.0,5423
779426,FFF,2014B,oucontent,,,5424
779640,FFF,2014B,subpage,24.0,24.0,5425
779806,FFF,2014B,url,18.0,18.0,5426
779466,FFF,2014B,page,28.0,28.0,5427
779675,FFF,2014B,subpage,1.0,1.0,5428
779276,FFF,2014B,questionnaire,5.0,5.0,5429
779514,FFF,2014B,resource,,,5430
779709,FFF,2014B,url,,,5431
779358,FFF,2014B,oucontent,8.0,8.0,5432
779556,FFF,2014B,resource,,,5433
779742,FFF,2014B,url,14.0,14.0,5434
779391,FFF,2014B,oucontent,8.0,8.0,5435
779605,FFF,2014B,resource,,,5436
779774,FFF,2014B,url,21.0,21.0,5437
779637,FFF,2014B,subpage,19.0,19.0,5438
779803,FFF,2014B,url,27.0,27.0,5439
779463,FFF,2014B,page,12.0,12.0,5440
779672,FFF,2014B,subpage,8.0,8.0,5441
