src,dst,score
20711,33,44.0
20713,33,74.0
20714,33,90.0
20715,33,96.0
20716,33,48.0
20717,33,66.0
20718,33,72.0
20719,33,74.0
20720,33,96.0
20721,33,84.0
20723,33,90.0
20724,33,92.0
20726,33,86.0
20727,33,84.0
20729,33,58.0
20730,33,70.0
20731,33,48.0
20733,33,82.0
9131,33,62.0
20734,33,88.0
20735,33,74.0
20736,33,66.0
20737,33,74.0
20738,33,64.0
20740,33,78.0
20741,33,74.0
20742,33,66.0
20743,33,80.0
20746,33,66.0
20747,33,70.0
20748,33,56.0
20749,33,92.0
20750,33,90.0
20751,33,78.0
20752,33,82.0
20753,33,58.0
20754,33,82.0
20755,33,100.0
20756,33,94.0
20757,33,80.0
20758,33,78.0
20759,33,96.0
10973,33,84.0
20760,33,80.0
20761,33,76.0
20763,33,78.0
20764,33,58.0
20766,33,68.0
20769,33,80.0
20773,33,50.0
20774,33,88.0
20775,33,88.0
20776,33,90.0
20778,33,70.0
20779,33,42.0
20781,33,46.0
20782,33,86.0
20783,33,90.0
20784,33,98.0
20785,33,48.0
20786,33,50.0
20787,33,84.0
20791,33,84.0
10979,33,68.0
20792,33,78.0
20793,33,62.0
20794,33,76.0
20795,33,94.0
20797,33,74.0
10980,33,78.0
20799,33,76.0
20800,33,84.0
20801,33,86.0
20802,33,62.0
20803,33,78.0
20804,33,72.0
20805,33,98.0
20806,33,66.0
20807,33,52.0
20808,33,88.0
20810,33,80.0
20811,33,92.0
20813,33,68.0
20815,33,74.0
20816,33,60.0
20817,33,48.0
20818,33,68.0
20819,33,96.0
20820,33,72.0
20821,33,70.0
20822,33,80.0
20823,33,78.0
20824,33,88.0
20826,33,88.0
20827,33,86.0
20828,33,40.0
20829,33,84.0
20831,33,62.0
20832,33,90.0
20833,33,62.0
20834,33,82.0
20835,33,84.0
20836,33,88.0
20837,33,94.0
20838,33,90.0
20840,33,94.0
20842,33,72.0
20843,33,80.0
20845,33,84.0
20846,33,58.0
20847,33,90.0
20848,33,90.0
20849,33,86.0
20850,33,70.0
20851,33,38.0
20852,33,62.0
20853,33,76.0
20854,33,84.0
20855,33,72.0
20856,33,88.0
20858,33,72.0
20859,33,78.0
20860,33,86.0
20861,33,98.0
20863,33,64.0
20864,33,74.0
20866,33,76.0
20868,33,98.0
20869,33,94.0
20870,33,84.0
20871,33,60.0
20872,33,76.0
20873,33,96.0
20874,33,74.0
20875,33,74.0
20876,33,80.0
20877,33,94.0
20878,33,70.0
20879,33,82.0
20880,33,92.0
20881,33,88.0
20882,33,82.0
20885,33,86.0
20886,33,64.0
9170,33,86.0
20887,33,92.0
20888,33,90.0
20889,33,28.0
20891,33,66.0
20892,33,52.0
20893,33,76.0
20894,33,94.0
20895,33,92.0
20897,33,92.0
20898,33,62.0
20899,33,64.0
20900,33,56.0
20901,33,82.0
20902,33,100.0
20905,33,40.0
20906,33,90.0
20907,33,86.0
20909,33,96.0
20910,33,96.0
20912,33,86.0
20913,33,62.0
20914,33,88.0
20915,33,78.0
20916,33,82.0
20917,33,80.0
20918,33,82.0
20919,33,94.0
20920,33,78.0
20922,33,78.0
20923,33,74.0
20924,33,66.0
20925,33,84.0
10122,33,74.0
20927,33,82.0
20928,33,74.0
20929,33,88.0
12452,33,74.0
20930,33,74.0
20931,33,78.0
12454,33,90.0
20932,33,84.0
20935,33,52.0
20937,33,62.0
10143,33,86.0
20938,33,84.0
20939,33,84.0
20940,33,100.0
20941,33,80.0
20942,33,98.0
20943,33,78.0
20944,33,78.0
20945,33,68.0
20947,33,94.0
20950,33,90.0
20953,33,74.0
20954,33,88.0
20956,33,74.0
20957,33,74.0
20960,33,90.0
20961,33,62.0
20963,33,60.0
20964,33,84.0
20966,33,54.0
20967,33,80.0
20968,33,100.0
20969,33,90.0
20970,33,86.0
20971,33,96.0
12494,33,76.0
20972,33,98.0
20973,33,84.0
20975,33,88.0
20976,33,62.0
20977,33,78.0
10186,33,94.0
20978,33,66.0
20979,33,84.0
20980,33,54.0
20981,33,96.0
20983,33,68.0
20984,33,64.0
20985,33,70.0
20986,33,66.0
20987,33,62.0
20988,33,86.0
20989,33,92.0
20990,33,88.0
20991,33,80.0
20993,33,90.0
10208,33,94.0
20994,33,82.0
20995,33,74.0
20996,33,92.0
20997,33,86.0
20999,33,76.0
21000,33,90.0
21001,33,92.0
21002,33,72.0
21003,33,64.0
21004,33,40.0
21005,33,76.0
21008,33,82.0
21010,33,92.0
21011,33,84.0
21012,33,80.0
21014,33,66.0
21015,33,84.0
21016,33,70.0
21017,33,88.0
21018,33,74.0
21019,33,56.0
21020,33,80.0
21021,33,90.0
21022,33,82.0
21023,33,80.0
21024,33,88.0
21026,33,84.0
21027,33,56.0
21028,33,100.0
21029,33,98.0
21031,33,58.0
21032,33,86.0
21033,33,64.0
21034,33,76.0
21035,33,68.0
21036,33,86.0
21037,33,80.0
21038,33,22.0
12585,33,84.0
21039,33,56.0
21040,33,90.0
21042,33,92.0
21044,33,80.0
21045,33,66.0
21046,33,98.0
21047,33,60.0
21048,33,66.0
21049,33,78.0
21050,33,72.0
21051,33,74.0
21052,33,48.0
21053,33,88.0
21054,33,96.0
21055,33,94.0
21056,33,76.0
21057,33,68.0
21059,33,58.0
21060,33,100.0
21061,33,80.0
21062,33,80.0
21063,33,84.0
21064,33,96.0
21065,33,96.0
21067,33,94.0
21068,33,80.0
21069,33,92.0
21070,33,82.0
21073,33,98.0
21074,33,86.0
21075,33,90.0
21076,33,84.0
21078,33,80.0
21079,33,90.0
21080,33,78.0
12637,33,84.0
21082,33,78.0
21084,33,42.0
21086,33,64.0
21087,33,78.0
21089,33,42.0
21090,33,88.0
21091,33,32.0
21093,33,66.0
21094,33,84.0
21095,33,66.0
10333,33,66.0
21097,33,64.0
21098,33,82.0
21099,33,56.0
21101,33,74.0
21778,34,94.0
21780,34,76.0
21781,34,92.0
21782,34,94.0
21784,34,82.0
21785,34,78.0
10995,34,86.0
21787,34,90.0
21788,34,28.0
21789,34,84.0
21790,34,90.0
20900,34,76.0
21791,34,74.0
21792,34,42.0
21793,34,78.0
21794,34,78.0
21795,34,90.0
21797,34,90.0
21798,34,74.0
21799,34,84.0
21800,34,96.0
21801,34,84.0
21802,34,96.0
21803,34,76.0
21804,34,86.0
21805,34,96.0
21806,34,72.0
21807,34,76.0
21808,34,58.0
21809,34,78.0
21810,34,68.0
21812,34,76.0
21813,34,80.0
21814,34,84.0
21815,34,74.0
21816,34,78.0
21817,34,76.0
21818,34,80.0
21820,34,82.0
21821,34,96.0
21822,34,78.0
21823,34,72.0
21824,34,82.0
21826,34,90.0
11014,34,78.0
21827,34,92.0
21829,34,68.0
21830,34,82.0
21831,34,68.0
21832,34,80.0
21833,34,92.0
21834,34,84.0
21835,34,92.0
21836,34,48.0
21837,34,76.0
21838,34,90.0
21839,34,94.0
21840,34,96.0
21841,34,64.0
21842,34,78.0
21844,34,74.0
21845,34,76.0
21846,34,88.0
21848,34,82.0
21849,34,64.0
21850,34,84.0
11031,34,84.0
21851,34,60.0
21852,34,80.0
21853,34,66.0
21855,34,94.0
21856,34,74.0
21857,34,92.0
21858,34,60.0
21859,34,66.0
21860,34,86.0
21861,34,90.0
21862,34,80.0
21864,34,80.0
11042,34,94.0
21865,34,98.0
9208,34,90.0
21866,34,82.0
21867,34,72.0
21868,34,88.0
21869,34,78.0
21870,34,90.0
21871,34,94.0
21872,34,82.0
21873,34,82.0
21875,34,68.0
21876,34,100.0
21877,34,74.0
21878,34,52.0
21879,34,82.0
21880,34,76.0
21881,34,72.0
21882,34,80.0
21884,34,68.0
21885,34,84.0
21886,34,68.0
21887,34,90.0
21889,34,90.0
11048,34,66.0
21890,34,80.0
21891,34,92.0
21892,34,86.0
21893,34,70.0
9212,34,92.0
11050,34,80.0
9213,34,90.0
21894,34,70.0
21895,34,82.0
21896,34,68.0
21898,34,66.0
21899,34,86.0
21900,34,84.0
21901,34,60.0
21902,34,68.0
21903,34,82.0
21904,34,72.0
21905,34,86.0
21906,34,94.0
11055,34,82.0
11056,34,100.0
21907,34,74.0
21908,34,76.0
21909,34,84.0
21910,34,94.0
21911,34,76.0
21914,34,48.0
21915,34,86.0
21916,34,70.0
21917,34,74.0
21918,34,80.0
21919,34,56.0
21920,34,88.0
21921,34,62.0
21923,34,84.0
21925,34,88.0
21926,34,72.0
21927,34,68.0
21928,34,54.0
21929,34,82.0
21930,34,86.0
21931,34,76.0
21932,34,78.0
21933,34,94.0
21936,34,66.0
21938,34,68.0
11070,34,80.0
9234,34,82.0
21939,34,68.0
21940,34,90.0
21941,34,82.0
21942,34,88.0
21943,34,64.0
21944,34,76.0
21945,34,76.0
21946,34,66.0
21947,34,86.0
21948,34,76.0
21949,34,74.0
21950,34,80.0
11073,34,76.0
21951,34,70.0
21952,34,82.0
21953,34,86.0
21954,34,62.0
21956,34,82.0
21957,34,68.0
21958,34,78.0
21959,34,76.0
21960,34,82.0
21961,34,76.0
21962,34,80.0
11078,34,82.0
11079,34,92.0
11080,34,86.0
21963,34,74.0
21964,34,78.0
21965,34,70.0
21966,34,66.0
11086,34,90.0
21967,34,92.0
21968,34,76.0
21969,34,76.0
21972,34,86.0
11090,34,90.0
21973,34,0.0
21974,34,94.0
9247,34,60.0
21975,34,82.0
21976,34,66.0
21977,34,88.0
21978,34,78.0
21979,34,88.0
21980,34,62.0
21981,34,70.0
21982,34,66.0
21983,34,58.0
21984,34,80.0
21985,34,82.0
21986,34,78.0
9255,34,70.0
9256,34,86.0
21987,34,80.0
21988,34,60.0
21989,34,64.0
21990,34,64.0
21991,34,86.0
21993,34,76.0
11097,34,90.0
21994,34,94.0
21995,34,74.0
21996,34,54.0
21999,34,82.0
22000,34,96.0
9259,34,86.0
22002,34,90.0
22004,34,78.0
22005,34,94.0
22006,34,86.0
22007,34,86.0
9262,34,80.0
22008,34,62.0
22009,34,74.0
22010,34,66.0
22013,34,90.0
22014,34,78.0
22015,34,50.0
22017,34,78.0
22019,34,76.0
22020,34,58.0
22022,34,86.0
22023,34,84.0
22025,34,88.0
22026,34,74.0
11110,34,82.0
22028,34,82.0
11114,34,88.0
22029,34,86.0
22030,34,72.0
22031,34,70.0
22032,34,72.0
22033,34,86.0
22036,34,80.0
22037,34,94.0
22039,34,80.0
22041,34,62.0
22042,34,80.0
22045,34,64.0
22046,34,86.0
22047,34,74.0
22048,34,62.0
22049,34,76.0
22050,34,66.0
22051,34,96.0
22053,34,80.0
22054,34,74.0
11122,34,90.0
22056,34,64.0
22057,34,90.0
11126,34,64.0
22059,34,90.0
22061,34,82.0
22062,34,90.0
9282,34,80.0
22063,34,78.0
11127,34,90.0
22064,34,78.0
22065,34,96.0
22066,34,86.0
22067,34,90.0
22069,34,86.0
22070,34,86.0
11130,34,70.0
22071,34,88.0
22073,34,78.0
22074,34,76.0
22075,34,76.0
22077,34,88.0
22078,34,88.0
22079,34,70.0
22080,34,82.0
22081,34,68.0
22084,34,86.0
22085,34,98.0
22086,34,84.0
22087,34,80.0
22088,34,86.0
22089,34,86.0
22090,34,84.0
22091,34,78.0
22093,34,80.0
22094,34,54.0
22097,34,90.0
22098,34,92.0
22099,34,76.0
22100,34,86.0
22101,34,82.0
22102,34,64.0
22103,34,84.0
22104,34,80.0
22105,34,72.0
22107,34,90.0
22108,34,72.0
22109,34,80.0
22110,34,66.0
11143,34,84.0
22112,34,70.0
11144,34,56.0
22114,34,60.0
22116,34,52.0
22117,34,84.0
22118,34,68.0
22119,34,84.0
22120,34,68.0
22121,34,80.0
22122,34,84.0
22123,34,86.0
22124,34,92.0
11150,34,72.0
22126,34,84.0
9309,34,62.0
22127,34,92.0
22129,34,68.0
11152,34,84.0
22131,34,82.0
11153,34,90.0
22132,34,84.0
9315,34,94.0
22136,34,80.0
22137,34,88.0
22138,34,90.0
22139,34,92.0
22140,34,74.0
22141,34,52.0
22142,34,66.0
22143,34,48.0
22144,34,76.0
22145,34,78.0
22146,34,74.0
11162,34,82.0
22147,34,84.0
22148,34,68.0
22149,34,86.0
22150,34,80.0
22151,34,62.0
22152,34,48.0
22153,34,76.0
9319,34,90.0
22154,34,88.0
11164,34,80.0
22155,34,86.0
22156,34,92.0
11167,34,88.0
22157,34,80.0
22158,34,80.0
22159,34,92.0
22160,34,64.0
22161,34,68.0
22163,34,74.0
22164,34,78.0
22165,34,74.0
9323,34,82.0
22166,34,72.0
22169,34,80.0
22171,34,64.0
22172,34,78.0
22173,34,62.0
22174,34,72.0
22175,34,98.0
22176,34,76.0
22177,34,86.0
22178,34,74.0
22181,34,86.0
22184,34,94.0
22185,34,62.0
9327,34,84.0
9329,34,92.0
22189,34,86.0
22192,34,54.0
22193,34,62.0
22194,34,72.0
22195,34,74.0
22196,34,98.0
22197,34,80.0
22198,34,82.0
22199,34,88.0
22200,34,62.0
22202,34,78.0
22203,34,76.0
22204,34,98.0
22207,34,86.0
11179,34,84.0
22209,34,90.0
22210,34,68.0
22211,34,62.0
22212,34,72.0
22213,34,96.0
22214,34,54.0
9337,34,100.0
9338,34,86.0
22216,34,72.0
22217,34,60.0
22219,34,80.0
9342,34,88.0
22223,34,68.0
22224,34,90.0
22225,34,84.0
9347,34,64.0
22226,34,90.0
22227,34,88.0
22228,34,70.0
22229,34,90.0
11190,34,82.0
22230,34,50.0
22232,34,74.0
22233,34,82.0
9348,34,80.0
22235,34,66.0
22236,34,94.0
22238,34,86.0
22239,34,48.0
22240,34,68.0
22241,34,88.0
22242,34,84.0
22243,34,72.0
22244,34,84.0
22245,34,74.0
22246,34,70.0
22247,34,88.0
22249,34,90.0
22250,34,92.0
22252,34,74.0
11202,34,78.0
22253,34,86.0
22255,34,62.0
22256,34,46.0
22257,34,74.0
22258,34,82.0
22260,34,62.0
22261,34,60.0
22262,34,80.0
22263,34,88.0
22265,34,76.0
22266,34,40.0
11206,34,88.0
22268,34,86.0
22269,34,96.0
22270,34,86.0
22271,34,84.0
22272,34,78.0
11210,34,90.0
22273,34,76.0
11211,34,78.0
22274,34,84.0
22275,34,92.0
22276,34,74.0
22278,34,78.0
22279,34,84.0
16770,34,82.0
22280,34,56.0
22281,34,72.0
22282,34,80.0
22283,34,96.0
22284,34,76.0
22286,34,72.0
22287,34,68.0
22288,34,90.0
22289,34,78.0
22290,34,66.0
22291,34,80.0
22292,34,94.0
22293,34,84.0
22294,34,84.0
22295,34,74.0
22297,34,94.0
22298,34,76.0
9372,34,84.0
22299,34,72.0
22300,34,94.0
22301,34,90.0
11223,34,86.0
22304,34,74.0
22305,34,80.0
22306,34,70.0
22307,34,74.0
22308,34,86.0
9378,34,82.0
22309,34,70.0
11229,34,92.0
15791,34,86.0
22312,34,72.0
22313,34,82.0
22315,34,56.0
22316,34,72.0
22317,34,74.0
22318,34,82.0
22319,34,76.0
22321,34,88.0
22324,34,80.0
22326,34,70.0
22327,34,74.0
22328,34,94.0
22329,34,94.0
11239,34,64.0
22330,34,60.0
22331,34,76.0
22332,34,74.0
22333,34,68.0
22334,34,72.0
22335,34,92.0
22336,34,52.0
22337,34,84.0
22339,34,52.0
11246,34,58.0
18549,34,86.0
22342,34,78.0
22343,34,86.0
22344,34,82.0
22345,34,82.0
22346,34,92.0
22347,34,58.0
22348,34,70.0
22349,34,80.0
22350,34,66.0
22351,34,64.0
22352,34,74.0
22353,34,90.0
22354,34,74.0
22357,34,82.0
22359,34,94.0
22362,34,84.0
22363,34,90.0
22365,34,60.0
22367,34,84.0
22368,34,72.0
22370,34,76.0
22371,34,64.0
22372,34,64.0
22373,34,88.0
22375,34,96.0
22377,34,100.0
22378,34,80.0
22379,34,70.0
22380,34,86.0
22381,34,90.0
22383,34,92.0
22385,34,40.0
22386,34,92.0
9417,34,78.0
22391,34,74.0
22392,34,92.0
22393,34,82.0
22394,34,90.0
22395,34,76.0
22396,34,80.0
22397,34,50.0
22398,34,86.0
22399,34,64.0
22400,34,70.0
9421,34,76.0
22401,34,70.0
22402,34,94.0
22403,34,62.0
22404,34,84.0
22405,34,86.0
22406,34,64.0
9426,34,84.0
22407,34,64.0
22408,34,78.0
9430,34,84.0
22409,34,94.0
22411,34,82.0
22412,34,62.0
22413,34,78.0
22415,34,66.0
22416,34,84.0
22417,34,92.0
22418,34,56.0
22419,34,90.0
22420,34,88.0
22421,34,74.0
22422,34,74.0
22423,34,70.0
22424,34,68.0
22425,34,42.0
22426,34,86.0
11271,34,82.0
22427,34,78.0
22428,34,78.0
22430,34,82.0
22431,34,82.0
22432,34,78.0
22433,34,90.0
22434,34,72.0
22437,34,90.0
22438,34,80.0
22439,34,78.0
22442,34,92.0
22443,34,90.0
22444,34,70.0
9445,34,90.0
22446,34,84.0
22447,34,86.0
22448,34,74.0
9448,34,78.0
22449,34,82.0
22450,34,86.0
22451,34,76.0
22452,34,82.0
22453,34,92.0
22454,34,76.0
22456,34,84.0
22457,34,66.0
22458,34,80.0
11275,34,80.0
9455,34,88.0
22460,34,82.0
22462,34,72.0
22463,34,82.0
22464,34,84.0
22465,34,64.0
22466,34,66.0
22467,34,86.0
22468,34,76.0
22469,34,86.0
22470,34,90.0
22472,34,92.0
22473,34,80.0
22474,34,94.0
22475,34,62.0
22476,34,92.0
22478,34,68.0
22479,34,76.0
22481,34,76.0
22482,34,86.0
22483,34,78.0
22484,34,86.0
22485,34,70.0
22487,34,76.0
22489,34,82.0
22491,34,60.0
11279,34,78.0
22492,34,62.0
22493,34,78.0
9459,34,72.0
22494,34,84.0
22495,34,72.0
22496,34,70.0
22497,34,94.0
22498,34,62.0
22500,34,82.0
22501,34,78.0
22502,34,78.0
22503,34,98.0
22504,34,80.0
22505,34,92.0
22506,34,40.0
22507,34,62.0
11282,34,100.0
22508,34,78.0
22509,34,84.0
11283,34,92.0
22510,34,90.0
22511,34,64.0
22512,34,66.0
22513,34,92.0
22514,34,78.0
9470,34,86.0
22515,34,76.0
22517,34,78.0
22518,34,94.0
22519,34,76.0
22520,34,88.0
9473,34,52.0
22521,34,76.0
22522,34,72.0
22523,34,68.0
22524,34,80.0
22525,34,84.0
22526,34,66.0
22527,34,90.0
22528,34,84.0
22529,34,96.0
22530,34,82.0
22532,34,84.0
22533,34,72.0
22534,34,60.0
22536,34,76.0
22537,34,74.0
22538,34,100.0
22539,34,54.0
22540,34,82.0
22541,34,90.0
22542,34,94.0
22544,34,66.0
22545,34,56.0
22546,34,68.0
11297,34,84.0
22547,34,90.0
11299,34,72.0
22548,34,74.0
22549,34,86.0
22552,34,58.0
22553,34,76.0
22554,34,70.0
22555,34,92.0
22556,34,94.0
22558,34,74.0
22559,34,76.0
22562,34,80.0
22563,34,74.0
22564,34,78.0
22565,34,48.0
22567,34,72.0
22568,34,80.0
22569,34,78.0
9486,34,66.0
22570,34,90.0
22572,34,78.0
22573,34,66.0
22575,34,70.0
22576,34,94.0
22577,34,88.0
22578,34,74.0
22579,34,62.0
22580,34,78.0
22583,34,78.0
22584,34,70.0
22585,34,78.0
11310,34,88.0
22586,34,74.0
22587,34,82.0
22589,34,82.0
22590,34,82.0
11311,34,82.0
22591,34,68.0
22592,34,86.0
22593,34,94.0
22594,34,90.0
22596,34,68.0
9492,34,68.0
22597,34,90.0
22598,34,62.0
22599,34,86.0
22600,34,80.0
11316,34,84.0
22601,34,94.0
22602,34,74.0
11318,34,74.0
22603,34,78.0
22604,34,74.0
22606,34,92.0
22607,34,84.0
22608,34,84.0
22609,34,98.0
11323,34,84.0
22610,34,80.0
22611,34,72.0
22612,34,86.0
22614,34,60.0
22615,34,86.0
22616,34,70.0
22617,34,84.0
22618,34,76.0
22619,34,70.0
11329,34,82.0
22620,34,84.0
22621,34,74.0
22623,34,76.0
22624,34,42.0
22625,34,72.0
22626,34,96.0
9502,34,68.0
22627,34,76.0
22628,34,88.0
22629,34,0.0
11334,34,88.0
22631,34,96.0
22632,34,96.0
22633,34,70.0
9514,34,84.0
22634,34,50.0
22635,34,88.0
22636,34,92.0
22638,34,64.0
22640,34,98.0
22641,34,66.0
22642,34,84.0
22644,34,80.0
22645,34,82.0
22646,34,86.0
22647,34,74.0
22649,34,74.0
9525,34,62.0
22650,34,92.0
22651,34,78.0
22652,34,80.0
22653,34,84.0
22654,34,76.0
22655,34,88.0
22656,34,92.0
22657,34,80.0
22658,34,82.0
22659,34,90.0
22661,34,36.0
11344,34,86.0
22662,34,82.0
22663,34,94.0
22664,34,92.0
22665,34,82.0
22666,34,80.0
22667,34,76.0
22669,34,100.0
22670,34,90.0
22671,34,94.0
22673,34,82.0
22674,34,82.0
22676,34,86.0
22677,34,86.0
22678,34,56.0
22679,34,72.0
22680,34,80.0
15088,34,86.0
22682,34,78.0
22683,34,90.0
22685,34,54.0
22686,34,94.0
22687,34,96.0
22688,34,64.0
22689,34,82.0
22690,34,84.0
22692,34,64.0
22694,34,54.0
22695,34,90.0
22697,34,90.0
22698,34,68.0
22699,34,72.0
22700,34,86.0
22702,34,92.0
22703,34,86.0
22704,34,62.0
22705,34,68.0
22706,34,88.0
22707,34,70.0
22708,34,84.0
22709,34,100.0
22710,34,74.0
22711,34,68.0
22712,34,76.0
22713,34,94.0
22714,34,68.0
22716,34,74.0
22717,34,74.0
22718,34,84.0
22719,34,92.0
22720,34,90.0
22721,34,84.0
22722,34,62.0
22723,34,74.0
22724,34,64.0
22725,34,92.0
11369,34,62.0
22727,34,88.0
22728,34,76.0
22729,34,80.0
22730,34,76.0
22731,34,80.0
22732,34,100.0
22733,34,74.0
22734,34,74.0
15113,34,40.0
22736,34,86.0
22737,34,72.0
22738,34,74.0
22739,34,72.0
22740,34,72.0
11376,34,84.0
22742,34,92.0
22743,34,82.0
22745,34,74.0
22746,34,90.0
22747,34,86.0
22748,34,76.0
22749,34,62.0
22751,34,80.0
22752,34,66.0
22753,34,84.0
22754,34,86.0
22755,34,82.0
22756,34,68.0
22757,34,74.0
22759,34,78.0
22760,34,78.0
22762,34,80.0
22763,34,56.0
22765,34,80.0
22766,34,86.0
22767,34,76.0
22768,34,86.0
22771,34,82.0
22773,34,66.0
22774,34,64.0
22776,34,74.0
22777,34,92.0
11383,34,88.0
22778,34,88.0
9572,34,98.0
22779,34,62.0
22780,34,78.0
22781,34,78.0
11387,34,96.0
22782,34,88.0
22783,34,56.0
22784,34,94.0
22786,34,70.0
22787,34,76.0
22788,34,74.0
22789,34,84.0
22790,34,98.0
22791,34,76.0
22792,34,36.0
22793,34,76.0
22794,34,76.0
22795,34,72.0
22796,34,78.0
22798,34,90.0
22800,34,84.0
22802,34,88.0
22803,34,88.0
22804,34,82.0
9584,34,88.0
22805,34,68.0
22806,34,76.0
22808,34,78.0
22809,34,84.0
22811,34,74.0
22812,34,100.0
9589,34,74.0
22814,34,96.0
22815,34,66.0
22817,34,74.0
22819,34,76.0
11396,34,82.0
9590,34,96.0
22821,34,70.0
22822,34,68.0
22823,34,76.0
22824,34,50.0
22825,34,84.0
22826,34,90.0
22827,34,78.0
22828,34,70.0
22829,34,78.0
22831,34,82.0
22834,34,82.0
22835,34,64.0
22836,34,86.0
22837,34,70.0
22838,34,76.0
22839,34,72.0
22840,34,72.0
22841,34,68.0
22842,34,70.0
22843,34,100.0
22844,34,66.0
22845,34,76.0
22848,34,74.0
22849,34,76.0
22850,34,62.0
22852,34,70.0
22853,34,48.0
22854,34,88.0
11408,34,84.0
22856,34,90.0
11412,34,92.0
22859,34,72.0
22861,34,60.0
22862,34,96.0
9616,34,90.0
22863,34,78.0
22864,34,100.0
22865,34,68.0
22866,34,86.0
22867,34,74.0
22868,34,84.0
22870,34,68.0
22872,34,64.0
22873,34,90.0
22874,34,86.0
9622,34,78.0
22875,34,84.0
22876,34,76.0
22878,34,100.0
22879,34,74.0
22880,34,46.0
22881,34,88.0
22882,34,84.0
22883,34,50.0
11423,34,88.0
22884,34,82.0
22885,34,58.0
22886,34,72.0
22887,34,66.0
22888,34,80.0
22889,34,82.0
22890,34,66.0
22891,34,62.0
9632,34,88.0
22892,34,56.0
22894,34,70.0
22895,34,80.0
22896,34,84.0
22897,34,86.0
22898,34,96.0
22899,34,78.0
11432,34,78.0
22901,34,76.0
22902,34,82.0
22903,34,48.0
9638,34,68.0
22904,34,84.0
11436,34,96.0
22905,34,72.0
22906,34,82.0
22908,34,80.0
9640,34,80.0
22909,34,94.0
22910,34,72.0
22911,34,90.0
22912,34,74.0
22914,34,88.0
22915,34,68.0
22916,34,80.0
22917,34,62.0
22918,34,98.0
22919,34,90.0
22920,34,90.0
22921,34,74.0
20909,34,90.0
22922,34,78.0
22923,34,96.0
22924,34,96.0
22925,34,86.0
22927,34,70.0
22928,34,98.0
22929,34,88.0
22930,34,84.0
22931,34,92.0
22932,34,88.0
22933,34,86.0
22934,34,92.0
22935,34,80.0
22936,34,24.0
17644,34,88.0
22937,34,88.0
22938,34,94.0
22939,34,96.0
22940,34,74.0
22941,34,78.0
22942,34,94.0
22945,34,84.0
12455,34,94.0
22947,34,94.0
12462,34,82.0
22948,34,84.0
22949,34,96.0
22950,34,94.0
22951,34,70.0
22952,34,86.0
22953,34,100.0
22954,34,96.0
22955,34,92.0
12486,34,86.0
22957,34,92.0
10164,34,88.0
22960,34,96.0
22962,34,88.0
22963,34,88.0
22966,34,74.0
22969,34,72.0
22970,34,100.0
22971,34,66.0
22972,34,90.0
22973,34,80.0
22974,34,72.0
22975,34,92.0
22977,34,68.0
16253,34,90.0
12503,34,84.0
22979,34,58.0
22980,34,64.0
22981,34,94.0
22982,34,92.0
22983,34,84.0
22984,34,86.0
22985,34,50.0
22986,34,100.0
22987,34,76.0
22988,34,98.0
18401,34,58.0
12529,34,68.0
22989,34,86.0
22990,34,86.0
10211,34,96.0
22991,34,78.0
22992,34,92.0
22993,34,92.0
22994,34,90.0
22995,34,88.0
22996,34,76.0
22997,34,64.0
22998,34,82.0
12542,34,80.0
22999,34,76.0
23000,34,64.0
23001,34,68.0
23002,34,44.0
23003,34,90.0
23004,34,92.0
23005,34,92.0
23006,34,94.0
23007,34,88.0
23008,34,68.0
23009,34,70.0
23010,34,72.0
23011,34,84.0
23012,34,80.0
23013,34,90.0
23014,34,82.0
23015,34,70.0
23016,34,82.0
23017,34,94.0
23020,34,0.0
23021,34,58.0
23022,34,68.0
23023,34,84.0
23024,34,70.0
23025,34,80.0
23026,34,88.0
23027,34,92.0
23028,34,86.0
23029,34,96.0
23032,34,86.0
23033,34,76.0
23034,34,96.0
23035,34,88.0
12566,34,88.0
23037,34,80.0
23038,34,78.0
23042,34,54.0
23043,34,56.0
23045,34,80.0
23046,34,52.0
23047,34,70.0
23048,34,80.0
23050,34,94.0
23051,34,94.0
23053,34,88.0
23054,34,66.0
23055,34,88.0
23056,34,92.0
23057,34,86.0
23058,34,88.0
23059,34,98.0
23061,34,80.0
23062,34,80.0
23063,34,78.0
23064,34,88.0
10264,34,84.0
23065,34,40.0
23066,34,72.0
23067,34,70.0
23068,34,86.0
23069,34,74.0
12594,34,86.0
23071,34,80.0
23072,34,90.0
23073,34,94.0
23074,34,72.0
23075,34,86.0
10275,34,90.0
23076,34,66.0
23077,34,88.0
10279,34,56.0
23078,34,28.0
23079,34,78.0
23081,34,64.0
23082,34,80.0
23083,34,94.0
23084,34,82.0
23085,34,88.0
23086,34,80.0
23088,34,66.0
23089,34,66.0
23090,34,94.0
23091,34,86.0
23092,34,62.0
23093,34,76.0
23094,34,86.0
23097,34,66.0
694,34,76.0
10301,34,68.0
23098,34,80.0
12630,34,80.0
23099,34,88.0
23100,34,94.0
10313,34,68.0
23102,34,84.0
23103,34,70.0
23105,34,84.0
23106,34,80.0
23108,34,72.0
23109,34,88.0
21083,34,90.0
23110,34,72.0
23111,34,70.0
23113,34,86.0
23116,34,82.0
23117,34,88.0
23118,34,72.0
23119,34,74.0
13830,34,78.0
21099,34,52.0
23120,34,58.0
23121,34,96.0
