id_student,code_module,code_presentation,final_result,target
635751,FFF,2014J,Fail,1
635795,FFF,2014J,Pass,0
635903,FFF,2014J,Fail,1
635985,FFF,2014J,Fail,1
636314,FFF,2014J,Pass,0
636375,FFF,2014J,Withdrawn,1
636400,FFF,2014J,Pass,0
636407,FFF,2014J,Fail,1
636408,FFF,2014J,Pass,0
636469,FFF,2014J,Distinction,0
636492,FFF,2014J,Withdrawn,1
636547,FFF,2014J,Fail,1
636565,FFF,2014J,Pass,0
636634,FFF,2014J,Withdrawn,1
636653,FFF,2014J,Fail,1
636656,FFF,2014J,Pass,0
636704,FFF,2014J,Fail,1
636749,FFF,2014J,Withdrawn,1
636783,FFF,2014J,Distinction,0
636830,FFF,2014J,Distinction,0
636832,FFF,2014J,Pass,0
637004,FFF,2014J,Pass,0
637089,FFF,2014J,Fail,1
637338,FFF,2014J,Withdrawn,1
637358,FFF,2014J,Pass,0
637474,FFF,2014J,Withdrawn,1
637509,FFF,2014J,Fail,1
637514,FFF,2014J,Withdrawn,1
637563,FFF,2014J,Fail,1
637582,FFF,2014J,Fail,1
637708,FFF,2014J,Distinction,0
637788,FFF,2014J,Fail,1
637800,FFF,2014J,Withdrawn,1
637906,FFF,2014J,Pass,0
637939,FFF,2014J,Fail,1
637980,FFF,2014J,Pass,0
638034,FFF,2014J,Pass,0
638388,FFF,2014J,Pass,0
638411,FFF,2014J,Pass,0
638414,FFF,2014J,Withdrawn,1
638425,FFF,2014J,Withdrawn,1
638498,FFF,2014J,Pass,0
638515,FFF,2014J,Pass,0
638625,FFF,2014J,Pass,0
638655,FFF,2014J,Pass,0
638677,FFF,2014J,Withdrawn,1
638831,FFF,2014J,Fail,1
639028,FFF,2014J,Pass,0
639231,FFF,2014J,Pass,0
639234,FFF,2014J,Withdrawn,1
639238,FFF,2014J,Withdrawn,1
639522,FFF,2014J,Pass,0
639919,FFF,2014J,Withdrawn,1
639993,FFF,2014J,Withdrawn,1
640098,FFF,2014J,Pass,0
640140,FFF,2014J,Withdrawn,1
640278,FFF,2014J,Pass,0
640329,FFF,2014J,Pass,0
640393,FFF,2014J,Withdrawn,1
640429,FFF,2014J,Distinction,0
640552,FFF,2014J,Withdrawn,1
640584,FFF,2014J,Withdrawn,1
640711,FFF,2014J,Pass,0
640752,FFF,2014J,Pass,0
640774,FFF,2014J,Withdrawn,1
640848,FFF,2014J,Pass,0
640892,FFF,2014J,Pass,0
640913,FFF,2014J,Pass,0
640927,FFF,2014J,Pass,0
641028,FFF,2014J,Fail,1
641085,FFF,2014J,Fail,1
641137,FFF,2014J,Distinction,0
641169,FFF,2014J,Withdrawn,1
641265,FFF,2014J,Withdrawn,1
641275,FFF,2014J,Withdrawn,1
641307,FFF,2014J,Withdrawn,1
641309,FFF,2014J,Pass,0
641311,FFF,2014J,Distinction,0
641363,FFF,2014J,Pass,0
641401,FFF,2014J,Distinction,0
641404,FFF,2014J,Withdrawn,1
641433,FFF,2014J,Fail,1
641461,FFF,2014J,Pass,0
641470,FFF,2014J,Fail,1
641547,FFF,2014J,Pass,0
641565,FFF,2014J,Withdrawn,1
641804,FFF,2014J,Withdrawn,1
641864,FFF,2014J,Distinction,0
641866,FFF,2014J,Withdrawn,1
641914,FFF,2014J,Pass,0
642013,FFF,2014J,Withdrawn,1
642029,FFF,2014J,Pass,0
642056,FFF,2014J,Distinction,0
642128,FFF,2014J,Withdrawn,1
642375,FFF,2014J,Pass,0
642448,FFF,2014J,Pass,0
642449,FFF,2014J,Pass,0
642493,FFF,2014J,Pass,0
642496,FFF,2014J,Withdrawn,1
642498,FFF,2014J,Pass,0
642536,FFF,2014J,Fail,1
642551,FFF,2014J,Pass,0
642560,FFF,2014J,Withdrawn,1
642626,FFF,2014J,Withdrawn,1
642730,FFF,2014J,Fail,1
642740,FFF,2014J,Distinction,0
642750,FFF,2014J,Distinction,0
642790,FFF,2014J,Withdrawn,1
642840,FFF,2014J,Fail,1
642843,FFF,2014J,Pass,0
642872,FFF,2014J,Pass,0
642909,FFF,2014J,Pass,0
642939,FFF,2014J,Withdrawn,1
643024,FFF,2014J,Withdrawn,1
643069,FFF,2014J,Pass,0
643202,FFF,2014J,Distinction,0
643220,FFF,2014J,Distinction,0
643273,FFF,2014J,Pass,0
643326,FFF,2014J,Pass,0
643372,FFF,2014J,Fail,1
643379,FFF,2014J,Withdrawn,1
643455,FFF,2014J,Withdrawn,1
643466,FFF,2014J,Pass,0
643477,FFF,2014J,Pass,0
643496,FFF,2014J,Pass,0
643502,FFF,2014J,Pass,0
643591,FFF,2014J,Distinction,0
643653,FFF,2014J,Pass,0
643690,FFF,2014J,Withdrawn,1
643696,FFF,2014J,Fail,1
643751,FFF,2014J,Distinction,0
643754,FFF,2014J,Distinction,0
643757,FFF,2014J,Fail,1
644025,FFF,2014J,Pass,0
644210,FFF,2014J,Pass,0
644303,FFF,2014J,Withdrawn,1
644343,FFF,2014J,Pass,0
644361,FFF,2014J,Pass,0
644369,FFF,2014J,Pass,0
644430,FFF,2014J,Fail,1
644450,FFF,2014J,Distinction,0
644508,FFF,2014J,Pass,0
644761,FFF,2014J,Pass,0
644784,FFF,2014J,Pass,0
644791,FFF,2014J,Pass,0
644818,FFF,2014J,Pass,0
644834,FFF,2014J,Withdrawn,1
644847,FFF,2014J,Pass,0
644871,FFF,2014J,Withdrawn,1
644885,FFF,2014J,Withdrawn,1
644934,FFF,2014J,Withdrawn,1
644936,FFF,2014J,Pass,0
644967,FFF,2014J,Fail,1
644974,FFF,2014J,Distinction,0
645003,FFF,2014J,Fail,1
645020,FFF,2014J,Pass,0
645078,FFF,2014J,Distinction,0
645145,FFF,2014J,Fail,1
645194,FFF,2014J,Withdrawn,1
645366,FFF,2014J,Withdrawn,1
645401,FFF,2014J,Withdrawn,1
645405,FFF,2014J,Pass,0
645407,FFF,2014J,Withdrawn,1
645433,FFF,2014J,Withdrawn,1
645496,FFF,2014J,Fail,1
645518,FFF,2014J,Fail,1
645529,FFF,2014J,Withdrawn,1
645586,FFF,2014J,Pass,0
645618,FFF,2014J,Withdrawn,1
645638,FFF,2014J,Withdrawn,1
645705,FFF,2014J,Pass,0
645732,FFF,2014J,Pass,0
645784,FFF,2014J,Pass,0
645787,FFF,2014J,Withdrawn,1
645790,FFF,2014J,Fail,1
645800,FFF,2014J,Withdrawn,1
645840,FFF,2014J,Fail,1
645880,FFF,2014J,Fail,1
645948,FFF,2014J,Pass,0
645960,FFF,2014J,Pass,0
645997,FFF,2014J,Pass,0
646015,FFF,2014J,Distinction,0
646017,FFF,2014J,Pass,0
646053,FFF,2014J,Pass,0
646074,FFF,2014J,Pass,0
646083,FFF,2014J,Withdrawn,1
646085,FFF,2014J,Distinction,0
646091,FFF,2014J,Withdrawn,1
646120,FFF,2014J,Withdrawn,1
646138,FFF,2014J,Pass,0
646313,FFF,2014J,Pass,0
646357,FFF,2014J,Distinction,0
646402,FFF,2014J,Pass,0
646460,FFF,2014J,Pass,0
646498,FFF,2014J,Withdrawn,1
646539,FFF,2014J,Pass,0
646540,FFF,2014J,Distinction,0
646551,FFF,2014J,Pass,0
646613,FFF,2014J,Withdrawn,1
646638,FFF,2014J,Pass,0
646670,FFF,2014J,Pass,0
646734,FFF,2014J,Withdrawn,1
646742,FFF,2014J,Withdrawn,1
646750,FFF,2014J,Pass,0
646778,FFF,2014J,Distinction,0
646807,FFF,2014J,Withdrawn,1
646972,FFF,2014J,Withdrawn,1
646990,FFF,2014J,Pass,0
647005,FFF,2014J,Withdrawn,1
647033,FFF,2014J,Withdrawn,1
647040,FFF,2014J,Pass,0
647045,FFF,2014J,Fail,1
647072,FFF,2014J,Withdrawn,1
647111,FFF,2014J,Withdrawn,1
647154,FFF,2014J,Pass,0
647169,FFF,2014J,Distinction,0
647171,FFF,2014J,Fail,1
647194,FFF,2014J,Fail,1
647210,FFF,2014J,Withdrawn,1
647245,FFF,2014J,Withdrawn,1
647284,FFF,2014J,Withdrawn,1
647320,FFF,2014J,Pass,0
647321,FFF,2014J,Withdrawn,1
647324,FFF,2014J,Distinction,0
647339,FFF,2014J,Fail,1
647348,FFF,2014J,Withdrawn,1
647391,FFF,2014J,Pass,0
647398,FFF,2014J,Pass,0
647399,FFF,2014J,Pass,0
647417,FFF,2014J,Withdrawn,1
647425,FFF,2014J,Pass,0
647485,FFF,2014J,Pass,0
647496,FFF,2014J,Pass,0
647525,FFF,2014J,Withdrawn,1
647594,FFF,2014J,Withdrawn,1
647598,FFF,2014J,Fail,1
647765,FFF,2014J,Pass,0
647784,FFF,2014J,Withdrawn,1
647799,FFF,2014J,Withdrawn,1
647841,FFF,2014J,Pass,0
647898,FFF,2014J,Distinction,0
647910,FFF,2014J,Fail,1
647915,FFF,2014J,Withdrawn,1
647945,FFF,2014J,Pass,0
647987,FFF,2014J,Fail,1
648027,FFF,2014J,Pass,0
648037,FFF,2014J,Distinction,0
648038,FFF,2014J,Pass,0
648040,FFF,2014J,Pass,0
648086,FFF,2014J,Pass,0
648105,FFF,2014J,Pass,0
648114,FFF,2014J,Pass,0
648116,FFF,2014J,Pass,0
648118,FFF,2014J,Withdrawn,1
648137,FFF,2014J,Withdrawn,1
648140,FFF,2014J,Pass,0
648190,FFF,2014J,Fail,1
648244,FFF,2014J,Fail,1
648254,FFF,2014J,Pass,0
648287,FFF,2014J,Pass,0
648348,FFF,2014J,Withdrawn,1
648353,FFF,2014J,Fail,1
648365,FFF,2014J,Pass,0
648366,FFF,2014J,Distinction,0
648373,FFF,2014J,Withdrawn,1
648455,FFF,2014J,Fail,1
648457,FFF,2014J,Distinction,0
648470,FFF,2014J,Distinction,0
648477,FFF,2014J,Withdrawn,1
648508,FFF,2014J,Fail,1
648515,FFF,2014J,Fail,1
648521,FFF,2014J,Withdrawn,1
648531,FFF,2014J,Distinction,0
648536,FFF,2014J,Distinction,0
648546,FFF,2014J,Withdrawn,1
648564,FFF,2014J,Pass,0
648571,FFF,2014J,Distinction,0
648576,FFF,2014J,Withdrawn,1
648590,FFF,2014J,Pass,0
648605,FFF,2014J,Withdrawn,1
648611,FFF,2014J,Withdrawn,1
648613,FFF,2014J,Pass,0
648650,FFF,2014J,Withdrawn,1
648661,FFF,2014J,Fail,1
648667,FFF,2014J,Withdrawn,1
648685,FFF,2014J,Distinction,0
648698,FFF,2014J,Withdrawn,1
648725,FFF,2014J,Withdrawn,1
648804,FFF,2014J,Fail,1
648815,FFF,2014J,Pass,0
648819,FFF,2014J,Withdrawn,1
648840,FFF,2014J,Withdrawn,1
648863,FFF,2014J,Withdrawn,1
648867,FFF,2014J,Fail,1
648872,FFF,2014J,Withdrawn,1
648903,FFF,2014J,Pass,0
648927,FFF,2014J,Withdrawn,1
648930,FFF,2014J,Fail,1
648972,FFF,2014J,Pass,0
648995,FFF,2014J,Withdrawn,1
649004,FFF,2014J,Pass,0
649009,FFF,2014J,Fail,1
649020,FFF,2014J,Withdrawn,1
649028,FFF,2014J,Withdrawn,1
649036,FFF,2014J,Withdrawn,1
649079,FFF,2014J,Withdrawn,1
649084,FFF,2014J,Pass,0
649093,FFF,2014J,Distinction,0
649118,FFF,2014J,Pass,0
649141,FFF,2014J,Withdrawn,1
649147,FFF,2014J,Withdrawn,1
649159,FFF,2014J,Pass,0
649161,FFF,2014J,Withdrawn,1
649165,FFF,2014J,Pass,0
649207,FFF,2014J,Pass,0
649212,FFF,2014J,Pass,0
649230,FFF,2014J,Withdrawn,1
649258,FFF,2014J,Fail,1
649284,FFF,2014J,Pass,0
649325,FFF,2014J,Withdrawn,1
649336,FFF,2014J,Withdrawn,1
649379,FFF,2014J,Pass,0
649385,FFF,2014J,Withdrawn,1
649389,FFF,2014J,Withdrawn,1
649400,FFF,2014J,Pass,0
649434,FFF,2014J,Pass,0
649435,FFF,2014J,Pass,0
649457,FFF,2014J,Pass,0
649469,FFF,2014J,Fail,1
649523,FFF,2014J,Withdrawn,1
649547,FFF,2014J,Withdrawn,1
649555,FFF,2014J,Withdrawn,1
649566,FFF,2014J,Fail,1
649580,FFF,2014J,Withdrawn,1
649619,FFF,2014J,Distinction,0
649735,FFF,2014J,Pass,0
649764,FFF,2014J,Withdrawn,1
649806,FFF,2014J,Fail,1
649849,FFF,2014J,Withdrawn,1
649891,FFF,2014J,Withdrawn,1
649926,FFF,2014J,Withdrawn,1
649952,FFF,2014J,Pass,0
649954,FFF,2014J,Withdrawn,1
649979,FFF,2014J,Pass,0
650031,FFF,2014J,Fail,1
650048,FFF,2014J,Fail,1
650052,FFF,2014J,Withdrawn,1
650054,FFF,2014J,Withdrawn,1
650085,FFF,2014J,Withdrawn,1
650108,FFF,2014J,Pass,0
650123,FFF,2014J,Withdrawn,1
650148,FFF,2014J,Withdrawn,1
650160,FFF,2014J,Distinction,0
650170,FFF,2014J,Fail,1
650180,FFF,2014J,Withdrawn,1
650251,FFF,2014J,Distinction,0
650285,FFF,2014J,Withdrawn,1
650287,FFF,2014J,Withdrawn,1
650321,FFF,2014J,Withdrawn,1
650353,FFF,2014J,Withdrawn,1
650363,FFF,2014J,Pass,0
650370,FFF,2014J,Pass,0
650398,FFF,2014J,Withdrawn,1
650400,FFF,2014J,Withdrawn,1
650424,FFF,2014J,Pass,0
650461,FFF,2014J,Pass,0
650464,FFF,2014J,Withdrawn,1
650469,FFF,2014J,Pass,0
650473,FFF,2014J,Pass,0
650543,FFF,2014J,Fail,1
650544,FFF,2014J,Withdrawn,1
650570,FFF,2014J,Pass,0
650637,FFF,2014J,Withdrawn,1
650682,FFF,2014J,Withdrawn,1
650716,FFF,2014J,Fail,1
650717,FFF,2014J,Withdrawn,1
650758,FFF,2014J,Fail,1
650791,FFF,2014J,Withdrawn,1
650861,FFF,2014J,Fail,1
650866,FFF,2014J,Pass,0
650923,FFF,2014J,Pass,0
650952,FFF,2014J,Withdrawn,1
650960,FFF,2014J,Pass,0
651040,FFF,2014J,Pass,0
651121,FFF,2014J,Pass,0
651126,FFF,2014J,Pass,0
651182,FFF,2014J,Pass,0
651200,FFF,2014J,Fail,1
651238,FFF,2014J,Pass,0
651253,FFF,2014J,Withdrawn,1
651255,FFF,2014J,Fail,1
651330,FFF,2014J,Fail,1
651334,FFF,2014J,Fail,1
651351,FFF,2014J,Withdrawn,1
651354,FFF,2014J,Pass,0
651381,FFF,2014J,Pass,0
651398,FFF,2014J,Withdrawn,1
651419,FFF,2014J,Pass,0
651473,FFF,2014J,Withdrawn,1
651478,FFF,2014J,Distinction,0
651498,FFF,2014J,Pass,0
651555,FFF,2014J,Distinction,0
651598,FFF,2014J,Distinction,0
651608,FFF,2014J,Withdrawn,1
651611,FFF,2014J,Withdrawn,1
651639,FFF,2014J,Withdrawn,1
651693,FFF,2014J,Fail,1
651697,FFF,2014J,Withdrawn,1
651879,FFF,2014J,Withdrawn,1
651881,FFF,2014J,Pass,0
651886,FFF,2014J,Withdrawn,1
651927,FFF,2014J,Distinction,0
651972,FFF,2014J,Fail,1
651990,FFF,2014J,Pass,0
652008,FFF,2014J,Pass,0
652025,FFF,2014J,Withdrawn,1
652064,FFF,2014J,Distinction,0
652087,FFF,2014J,Pass,0
652311,FFF,2014J,Withdrawn,1
652333,FFF,2014J,Pass,0
652335,FFF,2014J,Pass,0
652336,FFF,2014J,Withdrawn,1
652438,FFF,2014J,Pass,0
652569,FFF,2014J,Withdrawn,1
652576,FFF,2014J,Pass,0
652593,FFF,2014J,Withdrawn,1
652625,FFF,2014J,Distinction,0
652647,FFF,2014J,Fail,1
652659,FFF,2014J,Pass,0
652664,FFF,2014J,Fail,1
652672,FFF,2014J,Pass,0
652684,FFF,2014J,Distinction,0
652706,FFF,2014J,Withdrawn,1
652711,FFF,2014J,Pass,0
652752,FFF,2014J,Fail,1
652753,FFF,2014J,Pass,0
652769,FFF,2014J,Fail,1
652788,FFF,2014J,Distinction,0
652801,FFF,2014J,Withdrawn,1
652824,FFF,2014J,Fail,1
652832,FFF,2014J,Withdrawn,1
652887,FFF,2014J,Pass,0
652890,FFF,2014J,Fail,1
652898,FFF,2014J,Pass,0
652994,FFF,2014J,Pass,0
652998,FFF,2014J,Fail,1
653045,FFF,2014J,Pass,0
653051,FFF,2014J,Withdrawn,1
653115,FFF,2014J,Pass,0
653144,FFF,2014J,Withdrawn,1
653174,FFF,2014J,Withdrawn,1
653183,FFF,2014J,Withdrawn,1
653206,FFF,2014J,Withdrawn,1
653255,FFF,2014J,Withdrawn,1
653297,FFF,2014J,Pass,0
653301,FFF,2014J,Pass,0
653336,FFF,2014J,Withdrawn,1
653356,FFF,2014J,Withdrawn,1
653372,FFF,2014J,Withdrawn,1
653381,FFF,2014J,Pass,0
653417,FFF,2014J,Pass,0
653536,FFF,2014J,Pass,0
653558,FFF,2014J,Pass,0
653567,FFF,2014J,Pass,0
653595,FFF,2014J,Pass,0
653616,FFF,2014J,Withdrawn,1
653653,FFF,2014J,Pass,0
653659,FFF,2014J,Fail,1
653747,FFF,2014J,Withdrawn,1
653773,FFF,2014J,Pass,0
653797,FFF,2014J,Withdrawn,1
653841,FFF,2014J,Pass,0
653846,FFF,2014J,Withdrawn,1
653848,FFF,2014J,Withdrawn,1
653854,FFF,2014J,Withdrawn,1
653857,FFF,2014J,Fail,1
653988,FFF,2014J,Fail,1
654045,FFF,2014J,Pass,0
654048,FFF,2014J,Withdrawn,1
654094,FFF,2014J,Withdrawn,1
654112,FFF,2014J,Withdrawn,1
654114,FFF,2014J,Pass,0
654169,FFF,2014J,Pass,0
654217,FFF,2014J,Pass,0
654228,FFF,2014J,Withdrawn,1
654236,FFF,2014J,Pass,0
654260,FFF,2014J,Distinction,0
654289,FFF,2014J,Withdrawn,1
654322,FFF,2014J,Withdrawn,1
654338,FFF,2014J,Withdrawn,1
654339,FFF,2014J,Pass,0
654351,FFF,2014J,Fail,1
654407,FFF,2014J,Withdrawn,1
654432,FFF,2014J,Withdrawn,1
654441,FFF,2014J,Fail,1
654563,FFF,2014J,Withdrawn,1
654565,FFF,2014J,Pass,0
654578,FFF,2014J,Pass,0
654597,FFF,2014J,Pass,0
654619,FFF,2014J,Withdrawn,1
654620,FFF,2014J,Withdrawn,1
654671,FFF,2014J,Withdrawn,1
654677,FFF,2014J,Withdrawn,1
654684,FFF,2014J,Withdrawn,1
654692,FFF,2014J,Fail,1
654698,FFF,2014J,Withdrawn,1
654732,FFF,2014J,Withdrawn,1
654738,FFF,2014J,Withdrawn,1
654816,FFF,2014J,Withdrawn,1
654819,FFF,2014J,Distinction,0
654824,FFF,2014J,Pass,0
654834,FFF,2014J,Distinction,0
654852,FFF,2014J,Withdrawn,1
654867,FFF,2014J,Distinction,0
654943,FFF,2014J,Withdrawn,1
654947,FFF,2014J,Fail,1
654960,FFF,2014J,Withdrawn,1
655028,FFF,2014J,Fail,1
655088,FFF,2014J,Withdrawn,1
655113,FFF,2014J,Withdrawn,1
655115,FFF,2014J,Pass,0
655124,FFF,2014J,Fail,1
655127,FFF,2014J,Distinction,0
655353,FFF,2014J,Pass,0
655386,FFF,2014J,Distinction,0
655402,FFF,2014J,Withdrawn,1
655412,FFF,2014J,Pass,0
655416,FFF,2014J,Withdrawn,1
655417,FFF,2014J,Withdrawn,1
655445,FFF,2014J,Pass,0
655492,FFF,2014J,Withdrawn,1
655569,FFF,2014J,Pass,0
655627,FFF,2014J,Withdrawn,1
655629,FFF,2014J,Withdrawn,1
655720,FFF,2014J,Withdrawn,1
655747,FFF,2014J,Withdrawn,1
655796,FFF,2014J,Pass,0
655852,FFF,2014J,Withdrawn,1
655927,FFF,2014J,Pass,0
655981,FFF,2014J,Pass,0
656029,FFF,2014J,Withdrawn,1
656065,FFF,2014J,Pass,0
656086,FFF,2014J,Withdrawn,1
656092,FFF,2014J,Pass,0
656102,FFF,2014J,Withdrawn,1
656107,FFF,2014J,Fail,1
656131,FFF,2014J,Pass,0
656145,FFF,2014J,Withdrawn,1
656150,FFF,2014J,Withdrawn,1
656158,FFF,2014J,Pass,0
656159,FFF,2014J,Distinction,0
656165,FFF,2014J,Pass,0
656234,FFF,2014J,Pass,0
656323,FFF,2014J,Pass,0
656353,FFF,2014J,Pass,0
656360,FFF,2014J,Withdrawn,1
656414,FFF,2014J,Pass,0
656436,FFF,2014J,Pass,0
656441,FFF,2014J,Withdrawn,1
656510,FFF,2014J,Fail,1
656512,FFF,2014J,Withdrawn,1
656519,FFF,2014J,Withdrawn,1
656529,FFF,2014J,Pass,0
656565,FFF,2014J,Withdrawn,1
656579,FFF,2014J,Distinction,0
656599,FFF,2014J,Withdrawn,1
656607,FFF,2014J,Pass,0
656622,FFF,2014J,Withdrawn,1
656651,FFF,2014J,Pass,0
656677,FFF,2014J,Withdrawn,1
656693,FFF,2014J,Withdrawn,1
656734,FFF,2014J,Distinction,0
656791,FFF,2014J,Pass,0
656800,FFF,2014J,Withdrawn,1
656882,FFF,2014J,Distinction,0
656988,FFF,2014J,Fail,1
656996,FFF,2014J,Pass,0
657048,FFF,2014J,Pass,0
657118,FFF,2014J,Withdrawn,1
657181,FFF,2014J,Withdrawn,1
657184,FFF,2014J,Withdrawn,1
657211,FFF,2014J,Withdrawn,1
657220,FFF,2014J,Pass,0
657330,FFF,2014J,Distinction,0
657344,FFF,2014J,Distinction,0
674222,FFF,2014J,Pass,0
674226,FFF,2014J,Pass,0
674236,FFF,2014J,Distinction,0
674260,FFF,2014J,Fail,1
674261,FFF,2014J,Withdrawn,1
674262,FFF,2014J,Distinction,0
674320,FFF,2014J,Pass,0
674387,FFF,2014J,Pass,0
674406,FFF,2014J,Pass,0
674451,FFF,2014J,Pass,0
674478,FFF,2014J,Fail,1
674484,FFF,2014J,Pass,0
674497,FFF,2014J,Pass,0
674509,FFF,2014J,Pass,0
674584,FFF,2014J,Distinction,0
674594,FFF,2014J,Fail,1
674617,FFF,2014J,Withdrawn,1
674644,FFF,2014J,Pass,0
674657,FFF,2014J,Pass,0
674671,FFF,2014J,Pass,0
674691,FFF,2014J,Distinction,0
674694,FFF,2014J,Pass,0
674699,FFF,2014J,Distinction,0
674751,FFF,2014J,Distinction,0
674764,FFF,2014J,Withdrawn,1
674814,FFF,2014J,Withdrawn,1
674831,FFF,2014J,Pass,0
674870,FFF,2014J,Pass,0
674911,FFF,2014J,Withdrawn,1
674921,FFF,2014J,Distinction,0
674935,FFF,2014J,Withdrawn,1
674970,FFF,2014J,Withdrawn,1
675002,FFF,2014J,Withdrawn,1
675021,FFF,2014J,Distinction,0
675046,FFF,2014J,Withdrawn,1
675054,FFF,2014J,Pass,0
675127,FFF,2014J,Withdrawn,1
675193,FFF,2014J,Pass,0
675225,FFF,2014J,Pass,0
675233,FFF,2014J,Pass,0
675261,FFF,2014J,Pass,0
675273,FFF,2014J,Fail,1
675279,FFF,2014J,Pass,0
675315,FFF,2014J,Pass,0
675328,FFF,2014J,Pass,0
675337,FFF,2014J,Withdrawn,1
675474,FFF,2014J,Pass,0
675486,FFF,2014J,Withdrawn,1
675514,FFF,2014J,Fail,1
675566,FFF,2014J,Distinction,0
675577,FFF,2014J,Fail,1
675613,FFF,2014J,Withdrawn,1
675636,FFF,2014J,Pass,0
675669,FFF,2014J,Withdrawn,1
675710,FFF,2014J,Distinction,0
675818,FFF,2014J,Withdrawn,1
675824,FFF,2014J,Withdrawn,1
675829,FFF,2014J,Withdrawn,1
675843,FFF,2014J,Withdrawn,1
675947,FFF,2014J,Withdrawn,1
675989,FFF,2014J,Distinction,0
676007,FFF,2014J,Pass,0
676040,FFF,2014J,Withdrawn,1
676064,FFF,2014J,Distinction,0
676103,FFF,2014J,Pass,0
676128,FFF,2014J,Withdrawn,1
676139,FFF,2014J,Fail,1
676190,FFF,2014J,Distinction,0
676194,FFF,2014J,Withdrawn,1
676265,FFF,2014J,Pass,0
676272,FFF,2014J,Fail,1
676303,FFF,2014J,Pass,0
676320,FFF,2014J,Withdrawn,1
676324,FFF,2014J,Withdrawn,1
676378,FFF,2014J,Distinction,0
676444,FFF,2014J,Distinction,0
676458,FFF,2014J,Fail,1
676459,FFF,2014J,Pass,0
676478,FFF,2014J,Distinction,0
676492,FFF,2014J,Pass,0
676600,FFF,2014J,Withdrawn,1
676610,FFF,2014J,Distinction,0
676626,FFF,2014J,Distinction,0
676627,FFF,2014J,Withdrawn,1
676866,FFF,2014J,Pass,0
676882,FFF,2014J,Pass,0
676930,FFF,2014J,Withdrawn,1
677027,FFF,2014J,Withdrawn,1
677081,FFF,2014J,Withdrawn,1
677085,FFF,2014J,Pass,0
677111,FFF,2014J,Pass,0
677138,FFF,2014J,Distinction,0
677155,FFF,2014J,Pass,0
677167,FFF,2014J,Pass,0
677206,FFF,2014J,Pass,0
677221,FFF,2014J,Distinction,0
677235,FFF,2014J,Fail,1
677327,FFF,2014J,Withdrawn,1
677369,FFF,2014J,Withdrawn,1
677382,FFF,2014J,Fail,1
677400,FFF,2014J,Distinction,0
677436,FFF,2014J,Pass,0
677456,FFF,2014J,Pass,0
677486,FFF,2014J,Withdrawn,1
677546,FFF,2014J,Pass,0
677582,FFF,2014J,Withdrawn,1
677608,FFF,2014J,Withdrawn,1
677643,FFF,2014J,Withdrawn,1
677655,FFF,2014J,Pass,0
677687,FFF,2014J,Fail,1
677701,FFF,2014J,Withdrawn,1
677748,FFF,2014J,Fail,1
677767,FFF,2014J,Fail,1
677782,FFF,2014J,Withdrawn,1
677828,FFF,2014J,Withdrawn,1
677833,FFF,2014J,Pass,0
677867,FFF,2014J,Withdrawn,1
677869,FFF,2014J,Fail,1
678005,FFF,2014J,Withdrawn,1
678044,FFF,2014J,Withdrawn,1
678088,FFF,2014J,Pass,0
678090,FFF,2014J,Withdrawn,1
678127,FFF,2014J,Withdrawn,1
678203,FFF,2014J,Pass,0
678235,FFF,2014J,Pass,0
678270,FFF,2014J,Fail,1
678287,FFF,2014J,Withdrawn,1
678346,FFF,2014J,Withdrawn,1
678381,FFF,2014J,Pass,0
678397,FFF,2014J,Withdrawn,1
678407,FFF,2014J,Withdrawn,1
678452,FFF,2014J,Pass,0
678474,FFF,2014J,Fail,1
678528,FFF,2014J,Fail,1
678619,FFF,2014J,Withdrawn,1
678628,FFF,2014J,Pass,0
678639,FFF,2014J,Withdrawn,1
678659,FFF,2014J,Pass,0
678769,FFF,2014J,Withdrawn,1
678819,FFF,2014J,Distinction,0
678831,FFF,2014J,Withdrawn,1
678859,FFF,2014J,Distinction,0
678877,FFF,2014J,Withdrawn,1
678946,FFF,2014J,Pass,0
678954,FFF,2014J,Distinction,0
679019,FFF,2014J,Fail,1
679036,FFF,2014J,Distinction,0
679111,FFF,2014J,Fail,1
679119,FFF,2014J,Withdrawn,1
679189,FFF,2014J,Pass,0
679227,FFF,2014J,Pass,0
679237,FFF,2014J,Fail,1
679251,FFF,2014J,Fail,1
679262,FFF,2014J,Pass,0
679269,FFF,2014J,Withdrawn,1
679278,FFF,2014J,Pass,0
679337,FFF,2014J,Withdrawn,1
679342,FFF,2014J,Fail,1
679384,FFF,2014J,Pass,0
679386,FFF,2014J,Pass,0
679402,FFF,2014J,Distinction,0
679445,FFF,2014J,Pass,0
679448,FFF,2014J,Pass,0
679498,FFF,2014J,Pass,0
679502,FFF,2014J,Withdrawn,1
679509,FFF,2014J,Pass,0
679594,FFF,2014J,Distinction,0
679676,FFF,2014J,Withdrawn,1
679688,FFF,2014J,Withdrawn,1
679749,FFF,2014J,Withdrawn,1
679788,FFF,2014J,Pass,0
679790,FFF,2014J,Pass,0
679938,FFF,2014J,Withdrawn,1
679939,FFF,2014J,Pass,0
679949,FFF,2014J,Fail,1
680014,FFF,2014J,Distinction,0
680018,FFF,2014J,Withdrawn,1
680027,FFF,2014J,Distinction,0
680072,FFF,2014J,Withdrawn,1
680080,FFF,2014J,Pass,0
680145,FFF,2014J,Pass,0
