id_student,code_module,code_presentation,vle_total,vle_mean,vle_std,assess_mean,assess_max,assess_count,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,target
626473,FFF,2014B,782,2.8231046931407944,3.1046552995227543,78.0,90.0,2.0,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,1
626491,BBB,2014B,79,1.7173913043478262,1.241200914495686,86.66666666666667,100.0,3.0,F,North Region,A Level or Equivalent,50-60%,35-55,0,60,N,Distinction,0
626494,EEE,2014B,337,3.1203703703703702,6.49905470134515,76.0,76.0,1.0,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,1
626501,CCC,2014B,113,3.6451612903225805,6.462963134129598,70.0,70.0,1.0,M,East Anglian Region,HE Qualification,60-70%,35-55,0,30,N,Pass,0
626516,CCC,2014B,89,2.0697674418604652,2.1535723238732483,0.0,0.0,1.0,M,East Midlands Region,Lower Than A Level,60-70%,35-55,0,60,N,Fail,1
626516,EEE,2014B,470,3.884297520661157,10.573701719080086,50.0,50.0,1.0,M,East Midlands Region,Lower Than A Level,60-70%,35-55,0,60,N,Fail,1
626519,EEE,2014B,661,4.377483443708609,7.5266120947425,87.0,87.0,1.0,M,London Region,A Level or Equivalent,70-80%,0-35,0,30,N,Pass,0
626530,FFF,2014B,1361,5.577868852459017,10.953985405438743,72.66666666666667,76.0,3.0,M,Wales,HE Qualification,30-40%,35-55,0,60,N,Fail,1
626537,FFF,2014B,546,4.2,7.128281917880017,90.0,90.0,1.0,M,Yorkshire Region,HE Qualification,90-100%,0-35,0,60,N,Pass,0
626539,FFF,2014B,859,3.549586776859504,6.2179985568191105,70.33333333333333,75.0,3.0,M,South Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,1
626546,DDD,2014B,324,2.5511811023622046,2.7159396088656185,0.0,0.0,0.0,M,North Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,1
626551,DDD,2014B,649,2.3686131386861313,2.4508128822609128,85.0,88.0,2.0,M,Ireland,A Level or Equivalent,Unknown,0-35,0,60,N,Distinction,0
626555,BBB,2014B,958,3.060702875399361,4.167889555942741,77.0,79.0,2.0,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,0
626556,DDD,2014B,270,3.253012048192771,4.072044412205621,94.5,96.0,2.0,M,Scotland,HE Qualification,30-40%,0-35,0,60,N,Pass,0
626585,GGG,2014B,176,3.8260869565217392,4.00723982492847,78.0,78.0,1.0,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,0,30,N,Pass,0
626589,GGG,2014B,28,2.0,1.4675987714106857,90.0,90.0,1.0,F,South Region,Lower Than A Level,70-80%,0-35,0,30,N,Pass,0
626604,BBB,2014B,336,2.3333333333333335,2.2156468376279896,80.66666666666667,100.0,3.0,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,0
626607,DDD,2014B,643,2.1013071895424837,2.172751882905513,42.0,54.0,2.0,F,South Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,1
626614,CCC,2014B,497,3.404109589041096,5.259577493354107,88.0,96.0,2.0,M,Scotland,HE Qualification,40-50%,0-35,0,30,N,Fail,1
626618,GGG,2014B,9,1.5,0.8366600265340756,0.0,0.0,0.0,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,1
626625,EEE,2014B,834,6.366412213740458,9.3069090191272,94.0,94.0,1.0,M,Scotland,A Level or Equivalent,50-60%,0-35,0,90,N,Pass,0
626629,GGG,2014B,25,2.0833333333333335,2.0207259421636903,0.0,0.0,0.0,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,30,N,Fail,1
626642,BBB,2014B,103,2.641025641025641,3.004270464795243,86.0,100.0,3.0,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,0
626644,FFF,2014B,544,2.6407766990291264,4.388131151589703,91.0,96.0,3.0,M,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,0
626667,GGG,2014B,61,2.44,2.180978373727412,0.0,0.0,0.0,F,South Region,A Level or Equivalent,90-100%,35-55,0,30,N,Fail,1
626675,GGG,2014B,17,1.8888888888888888,0.927960727138337,67.0,67.0,1.0,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,30,N,Fail,1
626679,DDD,2014B,1860,3.1260504201680672,3.896719292333588,82.5,91.0,2.0,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,1
626692,FFF,2014B,1282,4.930769230769231,13.319761184647344,83.0,93.0,3.0,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,1
626700,FFF,2014B,836,3.542372881355932,4.599063859964047,72.0,72.0,2.0,F,Scotland,HE Qualification,40-50%,0-35,0,90,N,Withdrawn,1
626708,GGG,2014B,30,2.5,1.5075567228888178,0.0,0.0,0.0,F,South West Region,Lower Than A Level,60-70%,35-55,0,30,N,Distinction,0
626712,CCC,2014B,17,1.5454545454545454,1.2135597524338357,0.0,0.0,0.0,M,North Region,HE Qualification,Unknown,0-35,0,30,N,Withdrawn,1
626714,CCC,2014B,155,3.297872340425532,6.075306017044743,80.0,80.0,2.0,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,1
626714,EEE,2014B,277,4.396825396825397,8.411857380986335,93.0,93.0,1.0,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,0
626723,DDD,2014B,311,2.338345864661654,2.0666442497994137,58.0,65.0,2.0,F,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,1
626749,EEE,2014B,237,4.016949152542373,9.054416954940924,93.0,93.0,1.0,M,London Region,A Level or Equivalent,20-30%,0-35,0,30,N,Pass,0
626750,BBB,2014B,131,3.358974358974359,3.8558716639430473,76.66666666666667,100.0,3.0,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,1
626751,GGG,2014B,36,3.0,1.8586407545691703,0.0,0.0,0.0,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,30,N,Withdrawn,1
626753,EEE,2014B,603,4.1020408163265305,6.822339105837159,92.0,92.0,1.0,M,North Region,A Level or Equivalent,0-10%,0-35,0,30,N,Pass,0
626763,CCC,2014B,1151,6.2896174863387975,19.06980385540577,90.0,90.0,1.0,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,0
626765,FFF,2014B,640,3.657142857142857,5.2541327857267985,85.0,94.0,3.0,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,90,N,Pass,0
626768,EEE,2014B,872,3.679324894514768,6.437321230686498,76.0,76.0,1.0,M,London Region,A Level or Equivalent,40-50%,35-55,0,30,Y,Pass,0
626772,CCC,2014B,34,1.7,1.625455401774498,0.0,0.0,0.0,M,London Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,1
626772,EEE,2014B,500,3.816793893129771,7.2183543050045555,78.0,78.0,1.0,M,London Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,1
626777,FFF,2014B,74,2.3125,2.101266898955285,0.0,0.0,0.0,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,Withdrawn,1
626778,FFF,2014B,2751,4.860424028268551,10.93423409380428,74.25,90.0,4.0,M,Scotland,Lower Than A Level,70-80%,35-55,0,90,N,Pass,0
626798,DDD,2014B,71,1.9722222222222223,2.0352060072787457,15.0,15.0,1.0,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,1
626801,FFF,2014B,2755,5.645491803278689,9.04899623257636,83.0,84.0,2.0,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,1
626828,FFF,2014B,1172,3.919732441471572,4.937214380013539,79.0,90.0,2.0,M,Scotland,Lower Than A Level,20-30%,35-55,0,60,N,Pass,0
626841,BBB,2014B,600,3.260869565217391,2.963787140197824,84.33333333333333,100.0,3.0,F,South East Region,A Level or Equivalent,80-90%,35-55,0,60,N,Distinction,0
626843,BBB,2014B,100,2.2222222222222223,1.6772391937738973,81.0,100.0,3.0,F,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,0
626852,DDD,2014B,376,2.4900662251655628,2.835177947781231,72.5,75.0,2.0,M,North Western Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,0
626857,CCC,2014B,229,3.7540983606557377,11.824629293280076,72.0,80.0,2.0,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,1
626862,CCC,2014B,452,2.993377483443709,6.442045936648514,90.0,90.0,1.0,M,East Anglian Region,HE Qualification,70-80%,0-35,0,60,N,Distinction,0
626872,BBB,2014B,61,2.652173913043478,1.944892977943047,0.0,0.0,0.0,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,60,N,Withdrawn,1
626877,CCC,2014B,237,2.3009708737864076,2.789458277073795,65.0,90.0,2.0,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,1
626877,EEE,2014B,353,3.2990654205607477,6.117119425163899,96.0,96.0,1.0,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,0
626878,FFF,2014B,494,3.3378378378378377,7.243626383546357,77.5,88.0,4.0,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,0
626881,FFF,2014B,933,3.2283737024221453,4.051288947685585,75.0,76.0,2.0,M,Yorkshire Region,HE Qualification,80-90%,0-35,0,60,N,Pass,0
626885,DDD,2014B,749,2.703971119133574,3.3995554013281075,85.5,88.0,2.0,M,North Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,0
626889,DDD,2014B,381,2.38125,2.0797673884204224,65.0,66.0,2.0,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,0
626890,FFF,2014B,254,2.953488372093023,4.8261712427729995,76.0,80.0,2.0,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,120,N,Pass,0
626897,BBB,2014B,40,3.6363636363636362,5.12391895472064,0.0,0.0,0.0,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,1
626906,CCC,2014B,134,3.35,6.5966191807155745,60.0,60.0,1.0,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail,1
626906,EEE,2014B,206,5.282051282051282,10.963933019699583,0.0,0.0,0.0,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail,1
626917,BBB,2014B,303,2.2444444444444445,2.1247183014923454,52.333333333333336,80.0,3.0,F,North Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,1
626927,GGG,2014B,103,3.433333333333333,4.658572619437709,0.0,0.0,0.0,F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,30,N,Withdrawn,1
626928,BBB,2014B,18,2.5714285714285716,2.225394561056747,68.66666666666667,100.0,3.0,F,South West Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,0
626930,CCC,2014B,125,3.125,6.873164090532439,0.0,0.0,0.0,M,Wales,Lower Than A Level,20-30%,0-35,0,90,N,Withdrawn,1
626930,DDD,2014B,144,2.0869565217391304,2.299227046811107,0.0,0.0,0.0,M,Wales,Lower Than A Level,20-30%,0-35,0,90,N,Withdrawn,1
626951,BBB,2014B,213,2.4204545454545454,2.158765030678478,80.0,100.0,3.0,F,Wales,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,0
626966,BBB,2014B,44,1.9130434782608696,1.7032867552913658,79.0,100.0,3.0,F,North Western Region,Lower Than A Level,80-90%,35-55,0,60,N,Distinction,0
626979,DDD,2014B,279,3.402439024390244,4.763181207164541,61.0,72.0,2.0,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail,1
626982,GGG,2014B,54,2.16,1.8636880997992484,0.0,0.0,0.0,F,London Region,Lower Than A Level,10-20,35-55,0,30,N,Pass,0
626987,FFF,2014B,1033,3.2080745341614905,5.048382426914955,81.0,82.0,2.0,M,North Western Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,0
626998,CCC,2014B,282,2.220472440944882,4.792377190925968,76.0,92.0,2.0,M,Yorkshire Region,HE Qualification,30-40%,0-35,0,60,N,Pass,0
626998,EEE,2014B,305,3.210526315789474,6.449302678522208,99.0,99.0,1.0,M,Yorkshire Region,HE Qualification,30-40%,0-35,0,60,N,Withdrawn,1
627000,BBB,2014B,76,2.4516129032258065,1.7670825235854977,74.0,80.0,3.0,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,1
627021,DDD,2014B,121,2.2,1.6599866130651642,75.5,78.0,2.0,M,Wales,HE Qualification,50-60%,0-35,0,60,N,Pass,0
627022,FFF,2014B,733,4.094972067039106,9.991396713459649,86.75,96.0,4.0,M,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,0
627026,FFF,2014B,1332,4.228571428571429,8.547272604275149,83.0,84.0,2.0,M,Scotland,HE Qualification,20-30%,0-35,0,60,N,Withdrawn,1
627027,BBB,2014B,424,3.593220338983051,3.8944125834121888,81.33333333333333,100.0,3.0,F,West Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,0
627043,GGG,2014B,6,1.2,0.4472135954999579,0.0,0.0,0.0,M,South Region,Lower Than A Level,80-90%,35-55,0,30,N,Fail,1
627050,GGG,2014B,3,3.0,0.0,50.0,50.0,1.0,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,Pass,0
627057,GGG,2014B,185,4.512195121951219,8.809432306396117,0.0,0.0,0.0,F,South West Region,A Level or Equivalent,60-70%,35-55,0,30,N,Pass,0
627061,FFF,2014B,997,4.136929460580913,6.864304203571554,77.0,82.0,2.0,M,Scotland,HE Qualification,70-80%,0-35,0,60,N,Pass,0
627066,CCC,2014B,165,3.1132075471698113,7.263344158164469,48.0,50.0,2.0,M,Scotland,A Level or Equivalent,50-60%,0-35,0,30,N,Fail,1
627067,FFF,2014B,1178,4.062068965517241,7.780928409620704,80.0,94.0,4.0,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction,0
627071,DDD,2014B,463,2.0762331838565022,2.001918039599086,78.0,86.0,2.0,M,Wales,A Level or Equivalent,20-30%,35-55,0,60,Y,Withdrawn,1
627076,GGG,2014B,107,2.0980392156862746,2.3937827968367085,0.0,0.0,0.0,F,South East Region,Lower Than A Level,40-50%,0-35,0,30,Y,Fail,1
627094,BBB,2014B,51,2.6842105263157894,2.4279079146675357,0.0,0.0,0.0,F,North Western Region,No Formal quals,0-10%,35-55,0,60,N,Fail,1
627100,DDD,2014B,604,3.0816326530612246,3.6589853417349008,77.5,81.0,2.0,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,0
627115,BBB,2014B,217,2.17,2.314010904176224,84.66666666666667,100.0,3.0,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,120,N,Distinction,0
627118,BBB,2014B,383,2.7753623188405796,2.8490441884033455,90.33333333333333,100.0,3.0,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,0
627126,FFF,2014B,270,4.354838709677419,6.782563890180366,56.0,76.0,2.0,M,Scotland,Lower Than A Level,90-100%,0-35,0,60,N,Fail,1
627136,CCC,2014B,300,3.225806451612903,7.3115885270041545,92.0,94.0,2.0,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,0
627145,FFF,2014B,907,3.843220338983051,7.308752885015531,72.75,77.0,4.0,M,South Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,0
627160,CCC,2014B,17,3.4,5.366563145999495,0.0,0.0,0.0,F,London Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,1
627160,EEE,2014B,18,2.0,2.0,0.0,0.0,0.0,F,London Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,1
627168,CCC,2014B,321,4.720588235294118,18.879702113317908,70.0,80.0,2.0,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,1
627168,EEE,2014B,471,4.90625,7.673711961180059,94.0,94.0,1.0,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,1
627173,DDD,2014B,177,2.185185185185185,2.1628170930011112,60.0,60.0,1.0,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail,1
627176,CCC,2014B,171,4.5,9.50888631328185,0.0,0.0,0.0,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,90,N,Withdrawn,1
627176,FFF,2014B,615,3.435754189944134,5.522177540895489,78.0,78.0,1.0,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,90,N,Fail,1
627179,BBB,2014B,155,1.9620253164556962,2.1923119629607006,81.0,100.0,3.0,M,London Region,Lower Than A Level,10-20,35-55,0,60,N,Fail,1
627184,DDD,2014B,308,2.0671140939597317,1.818316824629979,74.0,78.0,2.0,M,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,0
627185,BBB,2014B,513,3.857142857142857,4.397214781597305,83.33333333333333,100.0,3.0,F,Wales,Lower Than A Level,90-100%,35-55,0,60,N,Pass,0
627190,BBB,2014B,990,3.2890365448504983,3.3940407680708096,88.0,100.0,3.0,F,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,0
627217,GGG,2014B,216,3.375,4.5162844681026675,66.0,66.0,1.0,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,30,N,Distinction,0
627238,FFF,2014B,1997,4.313174946004319,5.447027393943106,84.0,84.0,1.0,M,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,1
627244,BBB,2014B,446,3.075862068965517,3.1249061288583118,81.0,82.0,2.0,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,0
627247,FFF,2014B,1348,4.508361204013378,7.81040630404043,87.75,92.0,4.0,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,0
627251,GGG,2014B,46,2.5555555555555554,2.3065691920921205,0.0,0.0,0.0,F,West Midlands Region,A Level or Equivalent,20-30%,35-55,0,30,N,Pass,0
627253,CCC,2014B,294,3.8181818181818183,8.160765045288459,93.0,96.0,2.0,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,0
627264,GGG,2014B,161,3.5,3.4496376621320683,0.0,0.0,0.0,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,30,N,Distinction,0
627270,BBB,2014B,595,4.375,5.985089497768289,93.0,100.0,3.0,F,Ireland,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,0
627276,DDD,2014B,555,2.3516949152542375,2.915701676093429,72.5,78.0,2.0,F,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,0
627280,FFF,2014B,482,3.795275590551181,5.216485745648901,78.0,78.0,1.0,M,Scotland,A Level or Equivalent,50-60%,0-35,0,90,N,Withdrawn,1
627285,BBB,2014B,168,2.4347826086956523,2.219421366493086,84.0,100.0,3.0,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,0
627290,EEE,2014B,357,5.1,11.877575998249936,50.0,50.0,1.0,M,South East Region,Lower Than A Level,80-90%,0-35,0,30,N,Fail,1
627307,CCC,2014B,198,3.6,7.952637577838213,0.0,0.0,0.0,M,South West Region,HE Qualification,80-90%,0-35,0,90,N,Withdrawn,1
627307,FFF,2014B,738,3.4009216589861753,5.811912979385134,89.0,90.0,2.0,M,South West Region,HE Qualification,80-90%,0-35,0,90,N,Pass,0
627316,BBB,2014B,15,5.0,6.082762530298219,0.0,0.0,0.0,M,West Midlands Region,Lower Than A Level,70-80%,0-35,0,60,Y,Withdrawn,1
627321,BBB,2014B,2,1.0,0.0,60.0,60.0,1.0,F,London Region,HE Qualification,20-30%,35-55,0,60,N,Fail,1
627322,DDD,2014B,665,2.649402390438247,2.443888221959888,87.0,87.0,2.0,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Distinction,0
627327,GGG,2014B,43,2.5294117647058822,2.8530169789808366,0.0,0.0,0.0,F,West Midlands Region,Lower Than A Level,90-100%,35-55,0,30,N,Pass,0
627330,GGG,2014B,147,1.8846153846153846,1.6434108435808736,68.0,68.0,1.0,F,South Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass,0
627333,DDD,2014B,24,2.1818181818181817,1.4709304414677002,0.0,0.0,0.0,M,South East Region,Lower Than A Level,10-20,35-55,0,120,N,Pass,0
627343,CCC,2014B,394,2.6802721088435373,5.432003584235589,97.0,100.0,2.0,F,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,0
627348,CCC,2014B,493,4.564814814814815,10.170759947482345,70.0,70.0,1.0,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,0
627366,FFF,2014B,148,3.217391304347826,2.9129064788608257,60.0,60.0,1.0,M,Wales,Lower Than A Level,20-30%,0-35,0,120,Y,Withdrawn,1
627367,DDD,2014B,639,2.8783783783783785,3.2773155719955342,81.0,87.0,2.0,F,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,1
627370,DDD,2014B,6,1.5,0.5773502691896257,0.0,0.0,0.0,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,1
627374,CCC,2014B,399,3.8737864077669903,7.140988578306208,40.0,40.0,1.0,M,West Midlands Region,Lower Than A Level,Unknown,0-35,0,60,N,Pass,0
627380,BBB,2014B,704,3.52,5.130419673881539,87.66666666666667,100.0,3.0,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,0
627383,FFF,2014B,116,3.411764705882353,7.992866694970275,0.0,0.0,0.0,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,1
627386,CCC,2014B,137,4.28125,10.049022982520531,40.0,40.0,1.0,M,Scotland,A Level or Equivalent,30-40%,0-35,0,30,N,Fail,1
627387,CCC,2014B,79,2.0789473684210527,2.2706300940888804,47.0,54.0,2.0,M,West Midlands Region,HE Qualification,50-60%,0-35,0,60,N,Pass,0
627387,EEE,2014B,234,4.254545454545455,8.811226386701824,95.0,95.0,1.0,M,West Midlands Region,HE Qualification,50-60%,0-35,0,60,N,Pass,0
627388,BBB,2014B,142,2.491228070175439,2.10545895079522,86.0,100.0,3.0,F,South East Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,0
627390,EEE,2014B,666,6.166666666666667,10.425077601181403,92.0,92.0,1.0,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,1
627395,FFF,2014B,23,1.5333333333333334,1.8073922282301278,0.0,0.0,0.0,M,North Western Region,HE Qualification,20-30%,0-35,0,120,N,Withdrawn,1
627397,DDD,2014B,603,2.7660550458715596,3.7126442359539973,87.0,92.0,2.0,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction,0
627399,CCC,2014B,1269,5.929906542056075,16.64880948501184,70.0,70.0,2.0,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,0
627399,EEE,2014B,878,4.3681592039801,8.254318935837608,94.5,97.0,2.0,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Distinction,0
627401,EEE,2014B,483,4.979381443298969,9.161717658099674,93.0,93.0,1.0,M,London Region,HE Qualification,40-50%,0-35,0,30,N,Distinction,0
627403,BBB,2014B,763,3.7401960784313726,4.7598642155555675,80.33333333333333,100.0,3.0,F,South Region,A Level or Equivalent,50-60%,0-35,0,120,Y,Fail,1
627416,DDD,2014B,556,2.2419354838709675,1.9419551387720069,75.0,76.0,2.0,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,1
627417,FFF,2014B,1475,3.503562945368171,5.279620444416424,87.66666666666667,93.0,3.0,F,Ireland,Post Graduate Qualification,Unknown,0-35,0,60,N,Distinction,0
627427,BBB,2014B,132,3.7714285714285714,7.956076901580673,36.0,40.0,3.0,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,1
627435,CCC,2014B,463,5.202247191011236,17.36910774863398,30.0,30.0,1.0,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,30,N,Withdrawn,1
627441,GGG,2014B,22,3.6666666666666665,3.8815804341359033,0.0,0.0,0.0,F,London Region,A Level or Equivalent,0-10%,0-35,0,30,N,Fail,1
627442,FFF,2014B,411,2.8344827586206898,6.462513478498139,54.0,68.0,2.0,M,South Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,0
627450,EEE,2014B,908,3.289855072463768,5.4508753572924205,79.0,79.0,1.0,M,North Region,Lower Than A Level,Unknown,0-35,0,30,N,Pass,0
627461,EEE,2014B,345,5.390625,10.772712717125353,66.0,66.0,1.0,M,Wales,A Level or Equivalent,50-60%,0-35,0,30,N,Fail,1
627468,FFF,2014B,331,1.9022988505747127,1.8425589777460738,70.0,70.0,2.0,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,0
627471,EEE,2014B,591,6.4945054945054945,10.346629753342254,98.0,98.0,1.0,F,Scotland,Lower Than A Level,50-60%,0-35,0,30,N,Pass,0
627500,CCC,2014B,228,2.6823529411764704,5.958610745535131,20.0,40.0,2.0,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,1
627500,EEE,2014B,336,3.8620689655172415,8.54423838753902,84.0,84.0,1.0,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,1
627509,BBB,2014B,189,2.7794117647058822,2.0936691226369573,73.33333333333333,100.0,3.0,F,Wales,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,0
627516,EEE,2014B,1079,4.477178423236515,6.291569915810555,96.0,96.0,1.0,M,Wales,Lower Than A Level,50-60%,35-55,0,60,N,Pass,0
627520,CCC,2014B,136,2.893617021276596,4.602617603783797,4.0,8.0,2.0,M,Scotland,HE Qualification,0-10%,0-35,0,30,N,Withdrawn,1
627521,FFF,2014B,767,3.25,5.5059928665780635,86.33333333333333,88.0,3.0,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction,0
627524,FFF,2014B,173,4.325,5.9845420534693865,80.0,84.0,2.0,M,South West Region,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn,1
627528,BBB,2014B,6,2.0,1.0,0.0,0.0,0.0,F,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,1
627530,GGG,2014B,9,1.5,0.5477225575051661,0.0,0.0,0.0,F,North Western Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass,0
627536,DDD,2014B,323,2.503875968992248,3.07998587407412,79.0,86.0,2.0,M,London Region,HE Qualification,30-40%,0-35,0,60,N,Distinction,0
627549,BBB,2014B,326,2.936936936936937,3.5631428396833744,83.0,85.0,3.0,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,0
627550,BBB,2014B,212,1.8596491228070176,1.813797624515574,71.66666666666667,100.0,3.0,F,London Region,No Formal quals,0-10%,0-35,0,60,N,Pass,0
627569,FFF,2014B,112,2.382978723404255,2.8326757322159715,62.0,66.0,2.0,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,90,N,Fail,1
627581,DDD,2014B,485,2.2985781990521326,2.526233384252716,62.5,68.0,2.0,M,South West Region,Lower Than A Level,10-20,35-55,0,60,Y,Fail,1
627595,FFF,2014B,1854,4.129175946547885,9.260431834256982,92.0,96.0,5.0,M,Scotland,HE Qualification,20-30%,0-35,0,60,N,Pass,0
627597,GGG,2014B,109,3.0277777777777777,3.9168946235587567,0.0,0.0,0.0,M,North Region,A Level or Equivalent,90-100%,0-35,0,30,N,Pass,0
627613,BBB,2014B,169,3.0727272727272728,4.53731257323158,82.5,100.0,2.0,M,North Western Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail,1
